OBJECTID_1;FID_new;max;sum;vuosi;Id
;515;1;1642;2015;0
;515;1;461;2021;0
;514;1;929;2013;0
;514;1;1048;2015;0
;514;1;1171;2021;0
;513;1;4667;2013;0
;513;1;5499;2015;0
;513;1;1278;2021;0
;512;1;351;2013;0
;512;1;371;2015;0
;512;1;363;2021;0
;511;1;2286;2013;0
;511;1;2382;2015;0
;511;1;2790;2021;0
;510;1;4443;2013;0
;510;1;4561;2015;0
;510;1;4727;2021;0
;509;1;1073;2013;0
;509;1;1124;2015;0
;509;1;1185;2021;0
;508;1;4490;2013;0
;508;1;4791;2015;0
;508;1;5223;2021;0
;507;1;6551;2010;0
;507;1;7037;2015;0
;507;;;2020;0
;507;1;7102;2021;0
;506;1;1725;2013;0
;506;1;1784;2014;0
;506;1;1693;2015;0
;506;1;1574;2021;0
;505;1;928;2013;0
;505;1;973;2014;0
;505;1;920;2015;0
;505;1;808;2021;0
;504;1;3517;2013;0
;504;1;3802;2015;0
;504;1;4071;2021;0
;503;1;996;2013;0
;503;1;1177;2015;0
;503;1;1348;2021;0
;502;1;18049;2014;0
;502;1;17995;2015;0
;502;;;2020;0
;502;1;18646;2021;0
;501;1;31;2013;0
;501;1;32;2015;0
;501;1;32;2021;0
;500;1;1411;2014;0
;500;1;1438;2015;0
;500;;;2020;0
;500;1;792;2021;0
;499;1;1693;2013;0
;499;1;1734;2015;0
;499;1;1060;2021;0
;498;1;4005;2013;0
;498;1;4493;2015;0
;498;1;4150;2021;0
;497;1;666;2013;0
;497;1;730;2015;0
;497;1;835;2021;0
;496;1;6202;2013;0
;496;1;6793;2015;0
;496;1;6524;2021;0
;495;1;981;2013;0
;495;1;1108;2015;0
;495;1;1112;2021;0
;494;1;1019;2013;0
;494;1;1132;2015;0
;494;1;1585;2021;0
;493;1;6209;2013;0
;493;1;6494;2015;0
;493;1;5634;2021;0
;492;1;5705;2013;0
;492;1;5685;2015;0
;492;1;4751;2021;0
;491;1;887;2013;0
;491;1;872;2015;0
;491;1;698;2021;0
;490;1;1170;2013;0
;490;1;1250;2015;0
;490;1;1247;2021;0
;489;1;5696;2013;0
;489;1;7105;2015;0
;489;1;8457;2021;0
;488;1;3614;2014;0
;488;1;3739;2015;0
;488;;;2020;0
;488;1;3800;2021;0
;487;1;1243;2013;0
;487;1;1389;2014;0
;487;1;1110;2015;0
;487;1;1557;2021;0
;486;1;161;2013;0
;486;1;205;2014;0
;486;1;198;2015;0
;486;1;250;2021;0
;485;;;2011;0
;485;1;1965;2014;0
;485;1;1992;2015;0
;485;1;1951;2020;0
;485;1;1953;2021;0
;484;1;329;2013;0
;484;1;372;2015;0
;484;1;224;2021;0
;483;1;593;2013;0
;483;1;789;2015;0
;483;1;2360;2021;0
;482;;;2011;0
;482;1;971;2013;0
;482;1;1009;2015;0
;482;1;1068;2021;0
;481;1;34;2013;0
;481;1;44;2015;0
;481;1;823;2021;0
;480;;;2011;0
;480;1;1396;2013;0
;480;1;146;2013;0
;480;1;1508;2015;0
;480;1;154;2015;0
;480;1;1666;2021;0
;480;1;360;2021;0
;479;1;2366;2013;0
;479;1;2442;2014;0
;479;1;2426;2015;0
;479;1;2437;2021;0
;478;1;3370;2013;0
;478;1;3559;2014;0
;478;1;3520;2015;0
;478;1;3703;2021;0
;477;;;2011;0
;477;;;2013;0
;477;;;2015;0
;477;1;3;2021;0
;477;1;2324;2013;0
;477;1;2601;2015;0
;477;1;1660;2021;0
;476;;;2011;0
;476;1;130;2013;0
;476;1;181;2015;0
;476;1;11;2021;0
;475;1;1436;2013;0
;475;1;1451;2014;0
;475;1;1347;2015;0
;475;1;1636;2021;0
;474;1;1316;2011;0
;474;1;4329;2013;0
;474;1;1422;2015;0
;474;1;1709;2021;0
;473;1;2896;2011;0
;473;1;5653;2013;0
;473;1;5246;2015;0
;473;1;4334;2021;0
;472;1;421;2011;0
;472;1;918;2014;0
;472;1;958;2015;0
;472;;;2020;0
;472;1;1172;2021;0
;471;1;898;2011;0
;471;1;2677;2013;0
;471;1;2880;2015;0
;471;1;3492;2021;0
;470;1;326;2011;0
;470;1;1214;2013;0
;470;;;2015;0
;470;1;1250;2021;0
;469;1;535;2013;0
;469;1;602;2014;0
;469;1;655;2015;0
;469;1;675;2021;0
;468;1;969;2014;0
;468;1;83;2014;0
;468;1;1196;2015;0
;468;1;113;2015;0
;468;1;1224;2021;0
;468;1;113;2021;0
;467;1;2847;2008;0
;467;1;2149;2015;0
;467;1;4196;2021;0
;466;1;1874;2008;0
;466;1;2406;2012;0
;466;;;2015;0
;466;1;2841;2021;0
;465;1;484;2008;0
;465;1;563;2012;0
;465;;;2015;0
;465;1;739;2021;0
;464;1;9271;2008;0
;464;1;9898;2012;0
;464;;;2015;0
;464;1;10072;2021;0
;463;1;275;2008;0
;463;1;321;2015;0
;463;;;2019;0
;463;;;2020;0
;463;1;2;2021;0
;462;1;469;2008;0
;462;1;508;2010;0
;462;1;508;2015;0
;462;1;508;2019;0
;462;;;2020;0
;461;1;174;2008;0
;461;1;288;2015;0
;461;;;2019;0
;461;;;2020;0
;461;;;2021;0
;460;1;678;2008;0
;460;1;988;2015;0
;460;;;2019;0
;460;;;2020;0
;460;;;2021;0
;459;1;390;2008;0
;459;1;805;2015;0
;459;;;2019;0
;459;;;2020;0
;459;;;2021;0
;458;1;389;2008;0
;458;1;674;2015;0
;458;;;2019;0
;458;;;2020;0
;458;;;2021;0
;457;1;9479;2012;0
;457;1;9447;2014;0
;457;;;2015;0
;457;;;2021;0
;456;1;7047;2008;0
;456;1;7394;2010;0
;456;1;8099;2015;0
;456;1;9263;2019;0
;456;1;9080;2019;0
;456;;;2020;0
;455;1;3713;2008;0
;455;1;4387;2015;0
;455;1;4568;2019;0
;455;1;4528;2019;0
;455;;;2020;0
;455;;;2021;0
;454;1;590;2008;0
;454;1;871;2010;0
;454;1;2674;2015;0
;454;1;2645;2019;0
;454;1;2588;2019;0
;454;;;2020;0
;453;1;2419;2008;0
;453;1;2550;2008;0
;453;1;2728;2015;0
;453;1;2832;2019;0
;453;1;2808;2019;0
;452;1;884;2012;0
;452;;;2014;0
;451;1;380;2008;0
;451;1;56;2011;0
;451;1;105;2015;0
;451;1;415;2019;0
;451;1;393;2019;0
;450;1;6796;2008;0
;450;1;8436;2012;0
;450;;;2015;0
;450;1;8646;2019;0
;450;1;8490;2019;0
;449;1;1143;2011;0
;449;1;1481;2015;0
;449;1;1663;2019;0
;449;1;1596;2019;0
;448;1;2737;2010;0
;448;1;2226;2011;0
;448;1;2285;2015;0
;448;1;2352;2019;0
;448;1;2327;2019;0
;447;;;2008;0
;447;;;2011;0
;447;;;2013;0
;447;;;2015;0
;447;;;2019;0
;446;1;4825;2010;0
;446;1;4729;2011;0
;446;1;3575;2015;0
;446;1;3574;2019;0
;446;1;3632;2019;0
;445;1;498;2012;0
;445;1;506;2014;0
;444;1;866;2010;0
;444;1;661;2011;0
;444;1;772;2015;0
;444;1;929;2019;0
;444;1;900;2019;0
;443;1;8709;2010;0
;443;1;7738;2011;0
;443;1;8420;2015;0
;443;1;8524;2019;0
;443;1;8443;2019;0
;442;1;4650;2008;0
;442;;;2012;0
;442;;;2017;0
;442;1;4813;2019;0
;442;1;4716;2019;0
;441;1;2777;2012;0
;441;1;2873;2014;0
;441;1;3670;2017;0
;440;1;3696;2008;0
;440;;;2013;0
;440;1;3812;2019;0
;440;1;3788;2019;0
;439;1;44;2011;0
;439;;;2013;0
;439;1;92;2019;0
;439;1;59;2011;0
;439;1;308;2019;0
;439;1;281;2019;0
;438;1;4848;2012;0
;438;1;5779;2017;0
;437;1;867;2008;0
;437;;;2013;0
;437;1;2738;2019;0
;437;1;2666;2019;0
;436;1;146;2008;0
;436;1;106;2013;0
;436;1;232;2019;0
;436;1;218;2019;0
;435;1;12446;2008;0
;435;;;2013;0
;435;1;11715;2019;0
;435;1;11440;2019;0
;434;1;535;2008;0
;434;1;573;2013;0
;434;1;485;2019;0
;434;1;461;2019;0
;433;1;16450;2008;0
;433;;;2013;0
;433;1;17581;2019;0
;433;1;17485;2019;0
;432;1;2368;2008;0
;432;;;2013;0
;432;1;3799;2019;0
;432;1;3639;2019;0
;431;1;958;2008;0
;431;;;2013;0
;431;1;1029;2019;0
;431;1;1025;2019;0
;430;1;293;2011;0
;430;1;623;2013;0
;430;1;1604;2019;0
;430;1;1540;2019;0
;429;1;3686;2011;0
;429;1;779;2011;0
;429;1;3516;2013;0
;429;1;848;2013;0
;429;1;3564;2019;0
;429;1;1102;2019;0
;429;1;3481;2019;0
;429;1;1094;2019;0
;428;1;2505;2011;0
;428;1;2111;2013;0
;428;1;2066;2019;0
;428;1;2010;2019;0
;427;1;429;2011;0
;427;1;473;2013;0
;427;1;513;2019;0
;427;1;496;2019;0
;426;1;630;2011;0
;426;1;827;2013;0
;426;1;943;2019;0
;426;1;922;2019;0
;425;1;358;2011;0
;425;1;367;2013;0
;425;1;336;2017;0
;425;1;345;2019;0
;425;1;327;2019;0
;424;1;86;2011;0
;424;1;108;2013;0
;424;1;120;2017;0
;424;1;113;2019;0
;424;1;109;2019;0
;423;1;2065;2011;0
;423;1;2111;2013;0
;423;1;2187;2019;0
;423;1;2180;2019;0
;422;1;4160;2009;0
;422;;;2013;0
;422;1;6386;2019;0
;422;1;6351;2019;0
;422;1;5494;2021;0
;421;1;3590;2011;0
;421;1;1551;2013;0
;421;1;1751;2017;0
;421;1;2311;2019;0
;421;1;2244;2019;0
;420;1;726;2009;0
;420;1;1398;2013;0
;420;1;2194;2019;0
;420;1;2161;2019;0
;420;1;2171;2021;0
;419;1;1303;2009;0
;419;1;1875;2013;0
;419;1;2300;2019;0
;419;1;2255;2019;0
;419;1;2028;2021;0
;418;1;1268;2011;0
;418;1;1839;2013;0
;418;1;2265;2019;0
;418;1;2433;2019;0
;418;1;2470;2019;0
;418;1;2201;2011;0
;418;1;2865;2013;0
;418;1;3657;2019;0
;418;1;3551;2019;0
;417;1;2115;2011;0
;417;1;3970;2011;0
;417;1;2486;2013;0
;417;1;4304;2013;0
;417;1;2438;2017;0
;417;1;4296;2017;0
;417;1;2908;2019;0
;417;1;4920;2019;0
;417;1;2716;2019;0
;417;1;2843;2019;0
;417;1;4850;2019;0
;416;;;2011;0
;416;1;1;2013;0
;416;1;3;2019;0
;416;1;2;2019;0
;415;1;1040;2011;0
;415;1;990;2013;0
;415;1;1077;2019;0
;415;;;2019;0
;414;1;3715;2011;0
;414;1;4019;2013;0
;414;1;4094;2019;0
;414;;;2019;0
;413;1;571;2011;0
;413;1;591;2013;0
;413;1;590;2019;0
;413;;;2019;0
;413;;;2021;0
;412;1;4097;2011;0
;412;1;3661;2013;0
;412;1;2752;2019;0
;411;1;617;2011;0
;411;1;614;2013;0
;411;1;627;2019;0
;410;1;2344;2011;0
;410;1;2416;2013;0
;410;1;2454;2019;0
;409;1;6480;2011;0
;409;1;6903;2013;0
;409;1;4548;2019;0
;408;1;4080;2011;0
;408;1;3609;2017;0
;408;1;3555;2019;0
;407;1;194;2011;0
;407;1;265;2017;0
;407;1;285;2019;0
;406;1;1561;2011;0
;406;1;505;2011;0
;406;;;2013;0
;406;1;48;2017;0
;406;1;175;2017;0
;406;1;37;2019;0
;406;1;141;2019;0
;405;1;3714;2011;0
;405;1;83;2017;0
;405;1;55;2019;0
;404;1;1070;2011;0
;404;1;1255;2017;0
;404;1;963;2019;0
;403;1;45;2011;0
;403;1;1595;2011;0
;403;;;2013;0
;403;1;83;2017;0
;403;1;1350;2017;0
;403;1;50;2019;0
;403;1;1086;2019;0
;402;1;143;2008;0
;402;1;155;2010;0
;402;;;2015;0
;402;1;155;2020;0
;401;1;1673;2008;0
;401;1;1863;2010;0
;401;;;2015;0
;401;1;1623;2020;0
;400;1;2219;2008;0
;400;1;2366;2010;0
;400;;;2015;0
;400;1;1955;2020;0
;399;1;689;2008;0
;399;1;694;2012;0
;399;1;692;2015;0
;398;1;24;2008;0
;398;1;39;2012;0
;398;1;38;2015;0
;397;1;6473;2008;0
;397;1;6372;2010;0
;397;;;2019;0
;397;1;6167;2020;0
;396;1;7944;2008;0
;396;1;5292;2010;0
;396;;;2019;0
;396;1;6298;2020;0
;395;1;583;2008;0
;395;1;393;2010;0
;395;;;2019;0
;395;1;466;2020;0
;394;;;2012;0
;394;1;2960;2012;0
;394;1;2885;2015;0
;393;1;3280;2008;0
;393;1;3625;2010;0
;393;;;2019;0
;393;1;3910;2020;0
;392;1;1123;2008;0
;392;1;1203;2010;0
;392;;;2019;0
;392;1;1199;2020;0
;391;1;1391;2008;0
;391;1;1389;2010;0
;391;;;2019;0
;391;1;891;2020;0
;390;1;1316;2008;0
;390;1;1503;2010;0
;390;;;2019;0
;390;1;1747;2020;0
;389;1;9426;2008;0
;389;1;5835;2010;0
;389;;;2019;0
;389;1;10126;2020;0
;388;1;1796;2008;0
;388;1;2599;2010;0
;388;;;2019;0
;388;1;3055;2020;0
;387;1;199;2008;0
;387;1;479;2010;0
;387;;;2019;0
;387;1;582;2020;0
;386;1;2516;2008;0
;386;1;2748;2010;0
;386;;;2019;0
;386;1;3824;2020;0
;385;1;2009;2008;0
;385;1;2480;2010;0
;385;;;2019;0
;385;1;16;2019;0
;385;1;4215;2020;0
;384;;;2008;0
;384;1;2958;2010;0
;384;1;2799;2012;0
;384;1;3054;2019;0
;384;1;3028;2019;0
;384;1;3048;2020;0
;383;1;5871;2008;0
;383;1;6001;2010;0
;383;1;6578;2019;0
;383;1;6378;2019;0
;383;1;6726;2020;0
;382;;;2008;0
;382;1;3974;2010;0
;382;1;3866;2012;0
;382;1;4080;2019;0
;382;1;4018;2019;0
;382;1;4058;2020;0
;381;1;5243;2008;0
;381;1;4824;2010;0
;381;1;11761;2019;0
;381;1;11412;2019;0
;381;1;9146;2020;0
;380;1;627;2012;0
;380;1;757;2015;0
;379;1;2598;2008;0
;379;1;2719;2010;0
;379;;;2015;0
;379;1;2843;2019;0
;379;1;2831;2019;0
;379;;;2020;0
;378;1;1399;2008;0
;378;1;1469;2010;0
;378;;;2015;0
;378;1;1435;2019;0
;378;1;1406;2019;0
;378;;;2020;0
;377;1;1031;2008;0
;377;1;1072;2010;0
;377;;;2015;0
;377;1;1083;2019;0
;377;1;1074;2019;0
;377;;;2020;0
;376;1;8035;2008;0
;376;1;6268;2012;0
;376;1;7509;2015;0
;375;1;1104;2008;0
;375;1;1378;2010;0
;375;1;1615;2019;0
;375;1;1597;2019;0
;375;;;2020;0
;374;1;6051;2008;0
;374;1;6633;2010;0
;374;1;6454;2019;0
;374;1;6351;2019;0
;374;;;2020;0
;373;1;3138;2008;0
;373;1;3296;2010;0
;373;1;3613;2019;0
;373;1;3597;2019;0
;373;;;2020;0
;372;1;10236;2008;0
;372;1;11810;2010;0
;372;1;11393;2019;0
;372;1;11266;2019;0
;372;;;2020;0
;371;1;2111;2008;0
;371;1;2428;2010;0
;371;1;1588;2012;0
;371;1;2146;2019;0
;371;1;2118;2019;0
;371;;;2020;0
;370;1;2706;2008;0
;370;1;3067;2010;0
;370;1;2623;2012;0
;370;1;3756;2019;0
;370;1;3681;2019;0
;370;;;2020;0
;369;1;736;2008;0
;369;1;765;2010;0
;369;1;712;2019;0
;369;1;679;2019;0
;369;1;420;2012;0
;369;1;30;2008;0
;369;1;30;2010;0
;369;1;29;2012;0
;369;1;30;2019;0
;369;;;2020;0
;368;1;3423;2008;0
;368;1;3432;2010;0
;368;1;3064;2019;0
;368;1;3018;2019;0
;368;;;2012;0
;367;1;11281;2008;0
;367;1;9660;2010;0
;367;1;9933;2019;0
;367;1;9868;2019;0
;366;1;931;2008;0
;366;1;923;2010;0
;366;1;959;2019;0
;366;1;956;2019;0
;365;1;10463;2008;0
;365;1;10584;2010;0
;365;1;10208;2019;0
;365;1;10074;2019;0
;364;1;1174;2008;0
;364;1;1183;2010;0
;364;1;1229;2019;0
;364;1;1236;2019;0
;363;1;866;2008;0
;363;1;889;2010;0
;363;1;2005;2019;0
;363;1;1967;2019;0
;362;1;5963;2008;0
;362;1;5816;2010;0
;362;1;10105;2019;0
;362;1;9864;2019;0
;361;1;1608;2008;0
;361;1;1691;2010;0
;361;1;3523;2019;0
;361;1;3409;2019;0
;360;1;6801;2010;0
;360;1;5537;2011;0
;360;1;6319;2015;0
;360;1;6444;2019;0
;360;1;6344;2019;0
;359;1;3804;2010;0
;359;1;3239;2011;0
;359;1;3844;2015;0
;359;1;3941;2019;0
;359;1;3930;2019;0
;358;1;14864;2008;0
;358;1;4156;2010;0
;358;1;18368;2019;0
;358;1;18123;2019;0
;357;1;460;2008;0
;357;1;539;2010;0
;357;1;735;2019;0
;357;1;714;2019;0
;356;1;2179;2008;0
;356;1;2255;2010;0
;356;1;2263;2019;0
;356;1;2240;2019;0
;355;1;6724;2010;0
;355;1;5273;2011;0
;355;1;6367;2015;0
;355;1;7173;2019;0
;355;1;7030;2019;0
;354;1;1681;2010;0
;354;1;1190;2011;0
;354;;;2015;0
;354;1;1826;2019;0
;354;1;1792;2019;0
;353;1;2505;2008;0
;353;1;3123;2015;0
;353;1;3417;2019;0
;353;1;3423;2019;0
;352;1;594;2008;0
;352;1;758;2015;0
;351;1;166;2008;0
;351;1;242;2015;0
;351;1;158;2019;0
;351;1;53;2019;0
;350;;;2010;0
;350;1;1948;2011;0
;350;;;2015;0
;350;1;5270;2019;0
;350;1;5094;2019;0
;349;1;2429;2008;0
;349;1;2862;2015;0
;349;;;2019;0
;348;1;2766;2010;0
;348;1;2545;2011;0
;348;1;2816;2015;0
;348;1;2819;2019;0
;348;1;2798;2019;0
;347;1;3821;2010;0
;347;1;2739;2011;0
;347;1;3909;2015;0
;347;1;4102;2019;0
;347;1;4046;2019;0
;346;1;96;2008;0
;346;1;208;2019;0
;346;1;204;2019;0
;345;1;1630;2008;0
;345;1;2087;2015;0
;344;1;2141;2008;0
;344;1;2172;2010;0
;344;1;2175;2019;0
;344;1;2168;2019;0
;344;1;8036;2008;0
;344;1;8445;2010;0
;344;1;8449;2019;0
;344;1;8403;2019;0
;343;1;16462;2011;0
;343;1;9245;2015;0
;343;1;21427;2019;0
;343;1;21271;2019;0
;343;;;2010;0
;343;1;347;2011;0
;343;1;435;2015;0
;343;1;448;2019;0
;343;1;446;2019;0
;342;1;2111;2008;0
;342;;;2010;0
;342;1;3027;2019;0
;342;1;2969;2019;0
;342;1;161;2008;0
;342;1;229;2019;0
;342;1;214;2019;0
;341;1;3436;2008;0
;341;1;3713;2015;0
;340;1;16231;2008;0
;340;1;16955;2010;0
;340;1;17620;2019;0
;340;1;17568;2019;0
;340;1;2431;2011;0
;339;1;3369;2011;0
;339;;;2015;0
;339;1;6862;2019;0
;339;1;6738;2019;0
;338;1;2082;2008;0
;338;1;2283;2010;0
;338;1;2502;2019;0
;338;1;2447;2019;0
;337;1;1345;2011;0
;337;;;2015;0
;337;1;1825;2019;0
;337;1;1795;2019;0
;336;1;1908;2011;0
;336;;;2015;0
;336;1;1946;2019;0
;336;1;1930;2019;0
;335;1;427;2011;0
;335;;;2015;0
;335;1;468;2019;0
;335;1;464;2019;0
;334;1;4961;2011;0
;334;;;2015;0
;334;1;5365;2019;0
;334;1;5306;2019;0
;333;1;6612;2008;0
;333;1;6485;2015;0
;333;;;2019;0
;332;1;258;2011;0
;332;;;2015;0
;332;1;268;2019;0
;332;1;266;2019;0
;331;1;7942;2011;0
;331;;;2015;0
;331;1;8580;2019;0
;331;1;8545;2019;0
;330;1;12660;2008;0
;330;1;12955;2015;0
;329;1;13922;2008;0
;329;1;14701;2010;0
;329;1;13482;2019;0
;329;1;13231;2019;0
;328;1;3390;2008;0
;328;1;3587;2015;0
;328;;;2019;0
;327;1;1007;2008;0
;327;1;1047;2010;0
;327;;;2015;0
;327;1;1546;2019;0
;327;1;1509;2019;0
;327;1;3058;2008;0
;327;1;3132;2010;0
;327;1;4202;2019;0
;327;1;4105;2019;0
;326;1;2;2008;0
;326;1;1454;2008;0
;326;1;2;2015;0
;326;1;1740;2015;0
;326;;;2020;0
;325;1;153;2008;0
;325;1;79;2010;0
;325;;;2015;0
;325;1;169;2019;0
;325;1;162;2019;0
;324;1;4472;2008;0
;324;1;4901;2010;0
;324;;;2015;0
;324;1;3557;2019;0
;324;1;3494;2019;0
;323;1;3865;2008;0
;323;1;3484;2015;0
;323;1;3501;2019;0
;323;;;2020;0
;323;1;3573;2019;0
;322;1;14843;2008;0
;322;1;15893;2010;0
;322;1;16960;2019;0
;322;1;16557;2019;0
;322;1;571;2011;0
;321;1;9012;2008;0
;321;1;10342;2015;0
;321;1;905;2019;0
;321;1;3985;2019;0
;321;;;2020;0
;320;1;2702;2008;0
;320;1;2785;2015;0
;320;;;2019;0
;320;;;2020;0
;319;1;685;2008;0
;319;1;672;2015;0
;319;;;2019;0
;319;;;2020;0
;318;1;255;2008;0
;318;1;260;2015;0
;318;;;2019;0
;318;;;2020;0
;317;1;4298;2008;0
;317;1;5844;2008;0
;317;1;4449;2010;0
;317;1;2396;2010;0
;317;1;4747;2015;0
;317;1;7471;2015;0
;317;1;4838;2019;0
;317;1;10482;2019;0
;317;1;4742;2019;0
;317;1;10090;2019;0
;317;;;2020;0
;316;1;2823;2008;0
;316;1;2849;2010;0
;316;1;2311;2019;0
;316;1;2258;2019;0
;315;1;10705;2008;0
;315;1;6960;2010;0
;315;1;8621;2019;0
;315;1;8436;2019;0
;314;1;903;2011;0
;314;1;1033;2019;0
;314;1;1011;2019;0
;313;1;13625;2008;0
;313;1;14342;2015;0
;313;;;2020;0
;312;1;2273;2008;0
;312;1;2539;2015;0
;312;;;2020;0
;311;1;4586;2011;0
;311;1;2118;2019;0
;311;1;2017;2019;0
;310;1;5189;2011;0
;310;1;6151;2019;0
;310;1;6095;2019;0
;309;1;6722;2011;0
;309;1;8186;2019;0
;309;1;7962;2019;0
;308;1;1380;2008;0
;308;1;576;2010;0
;308;1;629;2015;0
;308;1;963;2019;0
;308;1;1015;2019;0
;307;1;4701;2008;0
;307;1;4914;2010;0
;307;1;4425;2015;0
;307;;;2019;0
;306;1;1166;2008;0
;306;1;1206;2010;0
;306;1;1478;2015;0
;306;;;2019;0
;305;1;2063;2008;0
;305;;;2010;0
;305;1;2247;2015;0
;305;;;2019;0
;304;1;5512;2011;0
;304;;;2015;0
;304;1;2260;2019;0
;304;1;2189;2019;0
;303;1;8584;2008;0
;303;;;2010;0
;303;1;8939;2015;0
;303;;;2019;0
;302;1;4763;2008;0
;302;1;5583;2015;0
;302;1;1828;2018;0
;302;1;5848;2020;0
;301;1;3784;2008;0
;301;1;3871;2015;0
;301;1;3210;2020;0
;300;1;1264;2008;0
;300;1;1865;2015;0
;300;1;1832;2018;0
;300;1;2125;2020;0
;299;1;1633;2008;0
;299;1;2344;2015;0
;299;1;2154;2018;0
;299;1;2610;2020;0
;298;1;516;2008;0
;298;1;555;2015;0
;298;1;538;2018;0
;298;1;561;2020;0
;297;1;3034;2008;0
;297;1;5106;2015;0
;297;1;4940;2018;0
;297;1;5749;2020;0
;296;1;1864;2008;0
;296;1;2017;2015;0
;296;1;1970;2018;0
;296;1;2131;2020;0
;295;1;999;2008;0
;295;1;1133;2015;0
;295;1;1075;2018;0
;295;1;1321;2020;0
;294;1;696;2008;0
;294;1;828;2015;0
;294;1;44;2018;0
;294;1;50;2020;0
;293;1;419;2008;0
;293;1;460;2015;0
;293;1;443;2018;0
;293;1;464;2020;0
;292;1;419;2008;0
;292;1;460;2015;0
;292;1;408;2018;0
;292;1;443;2020;0
;291;1;3235;2008;0
;291;1;2296;2015;0
;291;;;2020;0
;291;1;3771;2008;0
;291;1;3059;2015;0
;291;;;2019;0
;290;1;4078;2008;0
;290;1;4458;2015;0
;290;;;2020;0
;289;1;5364;2011;0
;289;1;7915;2019;0
;289;1;7814;2019;0
;288;1;296;2011;0
;288;;;2013;0
;288;1;238;2019;0
;288;1;224;2019;0
;287;1;1856;2011;0
;287;;;2013;0
;287;1;2246;2019;0
;287;1;2219;2019;0
;286;1;2800;2011;0
;286;1;2692;2019;0
;286;1;2590;2019;0
;286;;;2015;0
;285;1;4021;2008;0
;285;1;4226;2015;0
;285;1;4013;2020;0
;284;1;1897;2011;0
;284;;;2013;0
;284;1;684;2019;0
;284;1;661;2019;0
;283;1;1205;2008;0
;283;1;1217;2015;0
;283;1;1256;2020;0
;283;1;1140;2018;0
;282;1;1226;2008;0
;282;1;1879;2015;0
;281;1;597;2008;0
;281;1;888;2015;0
;281;;;2018;0
;281;1;1006;2020;0
;280;1;10843;2008;0
;280;1;10640;2015;0
;279;1;4359;2008;0
;279;1;7508;2015;0
;279;1;9272;2020;0
;278;1;2171;2008;0
;278;1;2799;2015;0
;277;1;3208;2011;0
;277;1;4039;2019;0
;277;1;3978;2019;0
;276;1;5070;2011;0
;276;1;5675;2019;0
;276;1;5595;2019;0
;275;1;5825;2011;0
;275;1;7559;2019;0
;275;1;7424;2019;0
;274;1;1992;2008;0
;274;1;2558;2015;0
;273;1;39;2011;0
;273;1;39;2019;0
;272;1;269;2011;0
;272;1;331;2019;0
;271;1;5282;2008;0
;271;1;4074;2015;0
;271;1;3955;2018;0
;271;1;4659;2020;0
;270;1;3177;2011;0
;270;1;3734;2015;0
;270;1;3962;2019;0
;270;1;3870;2019;0
;269;1;10888;2008;0
;269;1;14149;2013;0
;269;1;14181;2015;0
;269;1;13307;2018;0
;269;1;13397;2020;0
;268;1;7051;2011;0
;268;;;2013;0
;268;1;7429;2019;0
;268;1;7197;2019;0
;267;1;2295;2011;0
;267;1;2345;2019;0
;267;1;2332;2019;0
;266;1;141;2011;0
;266;;;2013;0
;266;1;221;2019;0
;266;1;199;2019;0
;265;1;981;2008;0
;265;1;1113;2015;0
;265;1;1130;2020;0
;264;1;2198;2008;0
;264;1;2476;2015;0
;264;1;2714;2020;0
;263;1;3793;2008;0
;263;1;3836;2015;0
;263;1;4426;2020;0
;262;1;2847;2008;0
;262;1;2191;2015;0
;262;1;2829;2020;0
;261;;;2008;0
;261;1;805;2011;0
;261;1;1279;2015;0
;260;1;3577;2008;0
;260;1;3699;2015;0
;260;1;3736;2020;0
;259;1;2850;2011;0
;259;;;2013;0
;259;1;3263;2019;0
;259;1;3133;2019;0
;259;;;2021;0
;258;1;2864;2011;0
;258;1;2683;2015;0
;258;1;2736;2019;0
;258;1;2685;2019;0
;258;;;2021;0
;257;1;6302;2011;0
;257;1;7743;2015;0
;257;1;7972;2019;0
;257;1;7896;2019;0
;257;;;2021;0
;256;1;2014;2011;0
;256;1;2317;2015;0
;256;1;2255;2019;0
;256;1;2209;2019;0
;256;;;2021;0
;255;1;15253;2008;0
;255;1;17559;2015;0
;255;1;9837;2015;0
;255;1;17262;2020;0
;254;1;1229;2011;0
;254;1;1327;2015;0
;254;1;1325;2019;0
;254;1;1324;2019;0
;254;;;2021;0
;253;1;502;2008;0
;253;1;534;2011;0
;253;1;392;2015;0
;253;1;404;2021;0
;252;1;1781;2008;0
;252;;;2013;0
;252;1;2179;2019;0
;252;1;2162;2019;0
;252;1;2038;2021;0
;251;1;4251;2008;0
;251;1;3955;2015;0
;251;1;3785;2018;0
;251;1;3995;2020;0
;250;1;2303;2008;0
;250;1;2266;2015;0
;250;1;1996;2018;0
;250;1;2380;2020;0
;249;1;504;2008;0
;249;1;1629;2015;0
;249;1;1568;2018;0
;249;1;2213;2020;0
;248;1;1112;2008;0
;248;1;1161;2015;0
;248;1;1107;2018;0
;248;1;1140;2020;0
;247;1;2846;2008;0
;247;1;2803;2015;0
;247;1;2753;2018;0
;247;1;2792;2020;0
;246;;;2008;0
;246;1;187;2008;0
;246;;;2015;0
;246;1;409;2015;0
;246;;;2018;0
;246;1;417;2018;0
;246;;;2020;0
;246;1;489;2020;0
;245;1;3469;2008;0
