ASTA_ID;pre_raster_id;vuosi;5m_sum;sum_total;canopy_percent
748;2651;2014;;;0
750;2652;2014;;;0
745;2653;2014;1952;1984;98.3870967741935
751;2654;2015;;;0
749;2655;2015;;;0
747;2656;2015;;;0
746;2657;2015;;;0
748;2658;2015;;;0
750;2659;2015;;;0
745;2660;2015;;;0
752;2661;2010;1053;1103;95.4669084315503
753;2662;2010;240;261;91.9540229885058
753;2663;2012;744;979;75.9959141981614
754;2664;2010;662;771;85.8625162127108
754;2665;2012;2331;2961;78.7234042553192
757;2666;2011;1208;1471;82.1210061182869
756;2667;2011;2655;3243;81.8686401480111
757;2668;2019;1385;1506;91.9654714475432
756;2669;2019;386;3054;12.6391617550753
757;2670;2020;;;0
756;2671;2020;;;0
780;2674;2011;1409;1531;92.0313520574788
758;2675;2011;1881;2042;92.1155729676787
779;2676;2011;3816;4038;94.5022288261516
780;2677;2020;322;1411;22.8206945428774
758;2678;2020;1526;1981;77.0318021201414
779;2679;2020;1493;3932;37.970498474059
759;2683;2011;2216;2679;82.7174318775663
759;2684;2016;1469;2368;62.035472972973
759;2685;2019;;;0
759;2686;2020;1412;2550;55.3725490196078
778;2688;2011;1039;1481;70.1553004726536
760;2689;2011;1389;1886;73.6479321314952
778;2690;2020;737;1420;51.9014084507042
760;2691;2020;9;1784;0.504484304932735
762;2694;2010;2629;2740;95.948905109489
761;2695;2010;752;858;87.6456876456876
762;2696;2016;2000;2547;78.5237534354142
761;2697;2016;510;777;65.6370656370656
763;2698;2010;4818;5017;96.0334861470999
763;2699;2016;4919;5018;98.0271024312475
763;2700;2019;4715;4923;95.7749339833435
764;2701;2010;2638;2743;96.1720743711265
764;2702;2016;1069;2429;44.0098806093042
764;2703;2019;913;2626;34.7677075399848
765;2704;2010;1923;1932;99.5341614906832
765;2705;2013;1916;1930;99.2746113989637
765;2706;2019;280;1652;16.9491525423729
767;2707;2010;36;48;75
766;2708;2010;3126;4878;64.0836408364084
767;2709;2013;;;0
766;2710;2013;;;0
767;2711;2019;4;48;8.33333333333333
766;2712;2019;2111;4820;43.7966804979253
771;2713;2010;4845;5284;91.6919000757002
769;2714;2010;286;292;97.9452054794521
770;2715;2010;4845;5284;91.6919000757002
768;2716;2010;286;292;97.9452054794521
771;2717;2013;;;0
769;2718;2013;;;0
770;2719;2013;;;0
768;2720;2013;;;0
771;2721;2019;805;4980;16.1646586345382
769;2722;2019;;289;0
770;2723;2019;805;4980;16.1646586345382
768;2724;2019;;289;0
775;2725;2011;1572;1684;93.3491686460808
772;2726;2011;1572;1684;93.3491686460808
773;2727;2011;1572;1684;93.3491686460808
774;2728;2011;1572;1684;93.3491686460808
775;2729;2017;;;0
772;2730;2017;;;0
773;2731;2017;;;0
774;2732;2017;;;0
775;2737;2019;920;1623;56.6851509550216
772;2738;2019;920;1623;56.6851509550216
773;2739;2019;920;1623;56.6851509550216
774;2740;2019;920;1623;56.6851509550216
777;2741;2011;1647;1661;99.157134256472
776;2742;2011;4995;5323;93.8380612436596
777;2743;2017;1556;1666;93.3973589435774
776;2744;2017;2107;5482;38.4348777818314
777;2745;2019;703;1557;45.1509312780989
776;2746;2019;2023;5223;38.7325291977791
777;2747;2020;;;0
776;2748;2020;;;0
778;2751;2019;657;1407;46.6950959488273
780;2752;2019;272;1467;18.5412406271302
779;2753;2019;1508;3944;38.2352941176471
788;2754;2010;1637;1656;98.8526570048309
782;2755;2010;419;444;94.3693693693694
786;2756;2010;4827;5546;87.0357014064191
783;2757;2010;419;444;94.3693693693694
787;2758;2010;105;169;62.1301775147929
784;2759;2010;2907;4029;72.1518987341772
785;2760;2010;2907;4029;72.1518987341772
781;2761;2010;4648;4793;96.9747548508241
788;2762;2015;;;0
782;2763;2015;;;0
786;2764;2015;;;0
783;2765;2015;;;0
787;2766;2015;;;0
784;2767;2015;;;0
785;2768;2015;;;0
781;2769;2015;;;0
788;2770;2016;1657;1657;100
782;2771;2016;374;440;85
786;2772;2016;5345;5582;95.7542099605876
783;2773;2016;374;440;85
787;2774;2016;53;159;33.3333333333333
784;2775;2016;3290;3769;87.291058636243
785;2776;2016;3290;3769;87.291058636243
781;2777;2016;810;3669;22.0768601798855
789;2778;2014;;;0
790;2779;2011;1134;1291;87.8388845855926
790;2780;2015;;;0
790;2781;2017;118;1043;11.313518696069
790;2782;2020;200;1286;15.552099533437
791;2784;2011;1733;3023;57.327158451869
791;2785;2017;1907;3078;61.9558154645874
791;2786;2019;1944;3038;63.9894667544437
791;2787;2020;;;0
792;2789;2010;1296;1422;91.1392405063291
792;2790;2018;;;0
793;2791;2010;2057;2079;98.941798941799
828;2792;2010;75;377;19.893899204244
818;2793;2010;1277;1778;71.822272215973
820;2794;2010;3783;4130;91.5980629539952
819;2795;2010;1277;1778;71.822272215973
824;2796;2010;279;283;98.5865724381625
816;2797;2010;2492;2901;85.9014133057566
822;2798;2010;3783;4130;91.5980629539952
826;2799;2010;75;377;19.893899204244
827;2800;2010;75;377;19.893899204244
817;2801;2010;1277;1778;71.822272215973
794;2802;2010;1121;1131;99.1158267020336
825;2803;2010;279;283;98.5865724381625
821;2804;2010;3783;4130;91.5980629539952
823;2805;2010;3783;4130;91.5980629539952
814;2806;2010;826;886;93.2279909706546
797;2807;2010;;;0
812;2808;2010;111;115;96.5217391304348
815;2809;2010;2492;2901;85.9014133057566
813;2810;2010;826;886;93.2279909706546
828;2811;2018;97;377;25.7294429708223
818;2812;2018;564;1778;31.7210348706412
820;2813;2018;556;4073;13.6508715934201
819;2814;2018;564;1778;31.7210348706412
824;2815;2018;170;278;61.1510791366906
816;2816;2018;13;2707;0.480236424085704
822;2817;2018;556;4073;13.6508715934201
826;2818;2018;97;377;25.7294429708223
827;2819;2018;97;377;25.7294429708223
817;2820;2018;564;1778;31.7210348706412
794;2821;2018;365;1123;32.5022261798753
825;2822;2018;170;278;61.1510791366906
821;2823;2018;556;4073;13.6508715934201
823;2824;2018;556;4073;13.6508715934201
814;2825;2018;20;866;2.3094688221709
797;2826;2018;1875;4473;41.9181757209926
812;2827;2018;16;111;14.4144144144144
815;2828;2018;13;2707;0.480236424085704
813;2829;2018;20;866;2.3094688221709
796;2830;2010;1708;1917;89.0975482524778
795;2831;2010;3035;3225;94.1085271317829
796;2832;2015;1821;1914;95.141065830721
795;2833;2015;3087;3226;95.6912585244885
796;2834;2018;557;1834;30.370774263904
795;2835;2018;1086;3095;35.0888529886914
798;2836;2010;1576;1987;79.3155510820332
798;2837;2010;;;0
798;2838;2018;;;0
806;2839;2010;2355;2608;90.2990797546012
801;2840;2010;147;147;100
803;2841;2010;2438;2496;97.6762820512821
805;2842;2010;2355;2608;90.2990797546012
802;2843;2010;2438;2496;97.6762820512821
799;2844;2010;1217;1263;96.3578780680918
800;2845;2010;147;147;100
804;2846;2010;2438;2496;97.6762820512821
806;2847;2010;;;0
801;2848;2010;;;0
803;2849;2010;;;0
805;2850;2010;;;0
802;2851;2010;;;0
799;2852;2010;;;0
800;2853;2010;;;0
804;2854;2010;;;0
806;2855;2018;;;0
801;2856;2018;;;0
803;2857;2018;;;0
805;2858;2018;;;0
802;2859;2018;;;0
799;2860;2018;;;0
800;2861;2018;;;0
804;2862;2018;;;0
807;2863;2010;2863;2991;95.7204948177867
807;2864;2018;461;2279;20.2281702501097
811;2865;2010;2849;3342;85.2483542788749
810;2866;2010;2849;3342;85.2483542788749
809;2867;2010;3246;3808;85.2415966386555
808;2868;2010;3246;3808;85.2415966386555
811;2869;2018;234;2963;7.89740128248397
810;2870;2018;234;2963;7.89740128248397
809;2871;2018;228;3449;6.61061177152798
808;2872;2018;228;3449;6.61061177152798
828;2873;2010;;;0
819;2874;2010;;;0
812;2875;2010;;;0
820;2876;2010;;;0
816;2877;2010;;;0
813;2878;2010;;;0
825;2879;2010;;;0
821;2880;2010;;;0
815;2881;2010;;;0
823;2882;2010;;;0
822;2883;2010;;;0
826;2884;2010;;;0
827;2885;2010;;;0
818;2886;2010;;;0
814;2887;2010;;;0
817;2888;2010;;;0
824;2889;2010;;;0
833;2890;2010;1746;2231;78.2608695652174
832;2891;2010;243;243;100
829;2892;2010;1811;1834;98.7459105779716
831;2893;2010;243;243;100
830;2894;2010;1811;1834;98.7459105779716
834;2895;2010;6316;6943;90.9693216188967
834;2896;2014;;;0
834;2897;2018;;;0
834;2898;2021;;;0
835;2899;2010;1811;1849;97.9448350459708
835;2900;2014;1776;1861;95.4325631380978
835;2901;2021;1846;1860;99.247311827957
837;2902;2010;4226;4327;97.665819274324
836;2903;2010;1009;1083;93.1671283471838
837;2904;2014;4100;4334;94.6008306414398
836;2905;2014;391;1067;36.6447985004686
837;2906;2021;2693;4335;62.1222606689735
836;2907;2021;411;1083;37.9501385041551
842;2908;2010;2861;2866;99.8255408234473
841;2909;2010;2861;2866;99.8255408234473
839;2910;2010;2026;2027;99.9506660088801
838;2911;2010;4081;5013;81.408338320367
840;2912;2010;2026;2027;99.9506660088801
842;2913;2015;2858;2866;99.7208653175157
841;2914;2015;2858;2866;99.7208653175157
839;2915;2015;2023;2027;99.8026640355205
838;2916;2015;4304;5124;83.9968774395004
840;2917;2015;2023;2027;99.8026640355205
842;2918;2018;1601;2779;57.6106513134221
841;2919;2018;1601;2779;57.6106513134221
839;2920;2018;1111;1966;56.5106815869786
838;2921;2018;4547;5083;89.4550462325398
840;2922;2018;1111;1966;56.5106815869786
843;2923;2010;1067;1177;90.6542056074766
843;2924;2015;1118;1174;95.2299829642249
843;2925;2018;418;1169;35.7570573139435
857;2926;2010;1896;3298;57.4893875075804
846;2927;2010;1204;1414;85.1485148514851
845;2928;2010;1132;1214;93.2454695222405
848;2929;2010;78;83;93.9759036144578
847;2930;2010;1204;1414;85.1485148514851
849;2931;2010;1800;2181;82.5309491059147
844;2932;2010;1132;1214;93.2454695222405
856;2933;2010;3628;4033;89.9578477560129
855;2934;2010;1180;1227;96.1695191524042
849;2935;2015;666;2181;30.5364511691884
848;2936;2015;68;83;81.9277108433735
847;2937;2015;1306;1418;92.1015514809591
844;2938;2015;813;1215;66.9135802469136
845;2939;2015;813;1215;66.9135802469136
846;2940;2015;1306;1418;92.1015514809591
857;2941;2018;463;3224;14.3610421836228
846;2942;2018;1303;1407;92.6083866382374
845;2943;2018;813;1216;66.8585526315789
848;2944;2018;67;83;80.7228915662651
847;2945;2018;1303;1407;92.6083866382374
849;2946;2018;697;2172;32.0902394106814
844;2947;2018;813;1216;66.8585526315789
856;2948;2018;831;3868;21.4839710444674
855;2949;2018;689;1153;59.7571552471813
853;2950;2010;2620;3336;78.537170263789
851;2951;2010;50;70;71.4285714285714
850;2952;2010;50;70;71.4285714285714
852;2953;2010;2620;3336;78.537170263789
853;2954;2015;2876;3382;85.0384387936132
851;2955;2015;60;70;85.7142857142857
850;2956;2015;60;70;85.7142857142857
852;2957;2015;2876;3382;85.0384387936132
853;2958;2018;2269;3373;67.2694930329084
851;2959;2018;11;70;15.7142857142857
850;2960;2018;11;70;15.7142857142857
852;2961;2018;2269;3373;67.2694930329084
854;2962;2010;1585;1941;81.6589386913962
854;2963;2010;;;0
854;2964;2015;1639;1999;81.9909954977489
854;2965;2018;93;1923;4.83619344773791
857;2966;2015;358;3029;11.8190822053483
855;2967;2015;1223;1229;99.5117982099268
856;2968;2015;601;3732;16.1039657020364
861;2969;2009;1911;2041;93.6305732484076
859;2970;2009;1555;1835;84.7411444141689
858;2971;2009;3707;3853;96.2107448741241
860;2972;2009;1191;1644;72.4452554744526
861;2973;2018;1899;2011;94.4306315266037
859;2974;2018;267;1739;15.3536515238643
858;2975;2018;296;3209;9.22405733873481
860;2976;2018;648;1545;41.9417475728155
861;2977;2021;;;0
859;2978;2021;;;0
858;2979;2021;;;0
860;2980;2021;539;1629;33.0877839165132
862;2981;2008;864;1100;78.5454545454545
862;2982;2018;483;1010;47.8217821782178
862;2983;2021;419;1063;39.4167450611477
887;2984;2010;2413;2549;94.6645743428796
863;2985;2010;2105;2177;96.692696371153
865;2986;2010;2105;2177;96.692696371153
866;2987;2010;2105;2177;96.692696371153
886;2988;2010;96;96;100
864;2989;2010;2105;2177;96.692696371153
890;2990;2012;;;0
886;2991;2012;;;0
887;2992;2012;;;0
864;2993;2012;;;0
873;2994;2012;;;0
874;2995;2012;;;0
865;2996;2012;;;0
869;2997;2012;;;0
867;2998;2012;;;0
868;2999;2012;;;0
866;3000;2012;;;0
870;3001;2012;73;73;100
875;3002;2012;;;0
863;3003;2012;;;0
890;3004;2013;872;872;100
886;3005;2013;96;96;100
887;3006;2013;2418;2551;94.7863582908663
864;3007;2013;2080;2175;95.632183908046
873;3008;2013;13743;15152;90.7008975712777
874;3009;2013;13743;15152;90.7008975712777
865;3010;2013;2080;2175;95.632183908046
869;3011;2013;1180;1209;97.601323407775
867;3012;2013;4201;4437;94.6810908271354
868;3013;2013;4201;4437;94.6810908271354
866;3014;2013;2080;2175;95.632183908046
870;3015;2013;73;73;100
875;3016;2013;1376;1384;99.4219653179191
863;3017;2013;2080;2175;95.632183908046
890;3018;2018;;;0
886;3019;2018;;;0
887;3020;2018;;;0
864;3021;2018;;;0
873;3022;2018;;;0
874;3023;2018;;;0
865;3024;2018;;;0
869;3025;2018;;;0
867;3026;2018;;;0
868;3027;2018;;;0
866;3028;2018;;;0
870;3029;2018;;;0
875;3030;2018;;;0
863;3031;2018;;;0
890;3032;2010;863;868;99.4239631336406
887;3033;2010;;;0
873;3034;2010;12183;14911;81.7047817047817
874;3035;2010;12183;14911;81.7047817047817
869;3036;2010;1086;1198;90.6510851419032
867;3037;2010;4110;4419;93.0074677528853
868;3038;2010;4110;4419;93.0074677528853
875;3039;2010;1263;1332;94.8198198198198
870;3040;2010;70;72;97.2222222222222
889;3041;2010;6328;6714;94.2508191837951
876;3042;2010;978;1173;83.3759590792839
888;3043;2010;7324;7643;95.8262462383881
889;3044;2010;;;0
876;3045;2010;;;0
888;3046;2010;85;85;100
889;3047;2013;6525;6724;97.0404521118382
876;3048;2013;825;1215;67.9012345679012
888;3049;2013;7615;7728;98.537784679089
889;3050;2018;;;0
876;3051;2018;;;0
888;3052;2018;;;0
951;3053;2010;;;0
880;3054;2010;1464;1643;89.1052951917225
877;3055;2010;4250;4486;94.7391885867142
878;3056;2010;1399;1555;89.967845659164
879;3057;2010;494;510;96.8627450980392
951;3058;2012;1616;1823;88.6450905101481
880;3059;2012;1431;1641;87.2029250457038
877;3060;2012;4139;4483;92.326567031006
878;3061;2012;1434;1558;92.0410783055199
879;3062;2012;440;510;86.2745098039216
951;3063;2013;1743;1835;94.9863760217984
880;3064;2013;1576;1644;95.8637469586375
877;3065;2013;4230;4496;94.0836298932384
878;3066;2013;1515;1566;96.7432950191571
879;3067;2013;509;510;99.8039215686274
951;3068;2021;;;0
880;3069;2021;;;0
877;3070;2021;;;0
878;3071;2021;;;0
879;3072;2021;;;0
894;3073;2010;1854;1918;96.6631908237748
884;3074;2010;1531;1961;78.0724120346762
882;3075;2010;1303;1307;99.6939556235654
893;3076;2010;2981;3068;97.1642764015645
891;3077;2010;242;300;80.6666666666667
885;3078;2010;3110;3218;96.6438781852082
892;3079;2010;2988;3105;96.231884057971
883;3080;2010;1544;1992;77.5100401606426
881;3081;2010;1075;1144;93.9685314685315
894;3082;2015;1807;1914;94.4096133751306
893;3083;2015;2855;3054;93.4839554682384
882;3084;2015;;;0
881;3085;2015;;;0
883;3086;2015;;;0
894;3087;2018;244;1741;14.014933946008
884;3088;2018;511;1842;27.7415852334419
882;3089;2018;683;1266;53.9494470774092
893;3090;2018;492;2611;18.8433550363845
891;3091;2018;82;301;27.2425249169435
885;3092;2018;923;3098;29.7934151065203
892;3093;2018;1912;3032;63.0606860158311
883;3094;2018;171;1874;9.12486659551761
881;3095;2018;736;1124;65.4804270462633
892;3096;2015;1865;3074;60.6701366297983
891;3097;2015;245;311;78.7781350482315
898;3098;2009;757;795;95.2201257861635
896;3099;2009;1043;1244;83.8424437299035
897;3100;2009;757;795;95.2201257861635
895;3101;2009;1043;1244;83.8424437299035
898;3102;2013;780;795;98.1132075471698
896;3103;2013;1130;1252;90.2555910543131
897;3104;2013;780;795;98.1132075471698
895;3105;2013;1130;1252;90.2555910543131
898;3106;2021;249;792;31.4393939393939
896;3107;2021;591;1248;47.3557692307692
897;3108;2021;249;792;31.4393939393939
895;3109;2021;591;1248;47.3557692307692
915;3110;2009;126;591;21.3197969543147
903;3111;2009;143;178;80.3370786516854
902;3112;2009;144;146;98.6301369863014
907;3113;2009;2714;2840;95.5633802816901
914;3114;2009;126;591;21.3197969543147
899;3115;2009;1971;2219;88.823794502028
906;3116;2009;;4;0
901;3117;2009;144;146;98.6301369863014
913;3118;2009;126;591;21.3197969543147
905;3119;2009;;4;0
900;3120;2009;539;757;71.2021136063408
908;3121;2009;2714;2840;95.5633802816901
910;3122;2009;2619;2707;96.7491688215737
904;3123;2009;143;178;80.3370786516854
900;3124;2012;472;764;61.7801047120419
899;3125;2012;1900;2211;85.9339665309815
915;3126;2013;284;627;45.2950558213716
903;3127;2013;157;179;87.7094972067039
902;3128;2013;146;146;100
907;3129;2013;2749;2842;96.7276565798733
914;3130;2013;284;627;45.2950558213716
899;3131;2013;342;2159;15.8406669754516
906;3132;2013;1;4;25
901;3133;2013;146;146;100
913;3134;2013;284;627;45.2950558213716
905;3135;2013;1;4;25
900;3136;2013;41;738;5.55555555555556
908;3137;2013;2749;2842;96.7276565798733
910;3138;2013;2710;2714;99.8526160648489
904;3139;2013;157;179;87.7094972067039
915;3140;2021;1;607;0.164744645799012
903;3141;2021;;174;0
902;3142;2021;92;146;63.013698630137
907;3143;2021;395;2787;14.172945819878
914;3144;2021;1;607;0.164744645799012
899;3145;2021;550;2211;24.8756218905473
906;3146;2021;;4;0
901;3147;2021;92;146;63.013698630137
913;3148;2021;1;607;0.164744645799012
905;3149;2021;;4;0
900;3150;2021;110;776;14.1752577319588
908;3151;2021;395;2787;14.172945819878
910;3152;2021;1100;2710;40.590405904059
904;3153;2021;;174;0
909;3154;2009;1528;1891;80.8038075092544
909;3155;2013;1808;1937;93.3402168301497
909;3156;2021;848;1933;43.8696326952923
911;3157;2010;;;0
911;3158;2012;1033;1312;78.734756097561
911;3159;2013;1137;1331;85.4244928625094
911;3160;2020;;;0
911;3161;2021;388;1303;29.7774366845741
912;3162;2009;1547;1595;96.9905956112853
912;3163;2013;1576;1595;98.8087774294671
912;3164;2021;761;1595;47.7115987460815
919;3165;2009;925;1141;81.0692375109553
917;3166;2009;528;566;93.2862190812721
916;3167;2009;528;566;93.2862190812721
918;3168;2009;925;1141;81.0692375109553
919;3169;2013;993;1165;85.2360515021459
917;3170;2013;550;566;97.1731448763251
916;3171;2013;550;566;97.1731448763251
918;3172;2013;993;1165;85.2360515021459
919;3173;2021;294;1144;25.6993006993007
917;3174;2021;16;566;2.82685512367491
916;3175;2021;16;566;2.82685512367491
918;3176;2021;294;1144;25.6993006993007
920;3177;2009;90;90;100
920;3178;2013;90;90;100
920;3179;2021;3;83;3.6144578313253
921;3180;2009;2565;2632;97.4544072948328
921;3181;2010;;;0
921;3182;2018;377;2421;15.572077653862
921;3183;2021;233;2539;9.17684127609295
940;3184;2009;2482;2628;94.4444444444444
935;3185;2009;228;228;100
937;3186;2009;228;228;100
931;3187;2009;1127;1286;87.6360808709176
927;3188;2009;1132;1196;94.6488294314381
936;3189;2009;228;228;100
922;3190;2009;1140;1248;91.3461538461539
939;3191;2009;1161;1168;99.4006849315068
932;3192;2009;1127;1286;87.6360808709176
925;3193;2009;1140;1248;91.3461538461539
930;3194;2009;1127;1286;87.6360808709176
926;3195;2009;1140;1248;91.3461538461539
938;3196;2009;228;228;100
924;3197;2009;1140;1248;91.3461538461539
923;3198;2009;1140;1248;91.3461538461539
929;3199;2009;1132;1196;94.6488294314381
928;3200;2009;1132;1196;94.6488294314381
933;3201;2009;228;228;100
934;3202;2009;228;228;100
940;3203;2018;673;2420;27.8099173553719
935;3204;2018;55;203;27.0935960591133
937;3205;2018;55;203;27.0935960591133
931;3206;2018;422;1212;34.8184818481848
927;3207;2018;314;1166;26.9296740994854
936;3208;2018;55;203;27.0935960591133
922;3209;2018;437;1202;36.3560732113145
