OBJECTID_1;FID_new;max;sum;vuosi
1510047;564;1;1555;2009
1510047;564;1;267;2018
1510047;564;;;2021
1508524;563;1;3707;2009
1508524;563;1;296;2018
1508524;563;;;2021
1507959;562;1;1896;2010
1507959;562;1;463;2018
1507959;562;1;358;2015
1507958;561;1;3628;2010
1507958;561;1;831;2018
1507958;561;1;601;2015
1504672;560;1;1180;2010
1504672;560;1;689;2018
1504672;560;1;1223;2015
1504621;559;1;1585;2010
1504621;559;;;2010
1504621;559;1;1639;2015
1504621;559;1;93;2018
1504132;558;1;2620;2010
1504132;558;1;2876;2015
1504132;558;1;2269;2018
1504126;557;1;50;2010
1504126;557;1;60;2015
1504126;557;1;11;2018
1503928;556;1;1800;2010
1503928;556;1;666;2015
1503928;556;1;697;2018
1503927;555;1;78;2010
1503927;555;1;68;2015
1503927;555;1;67;2018
1503922;554;1;1204;2010
1503922;554;1;1306;2015
1503922;554;1;1303;2018
1503921;553;1;1132;2010
1503921;553;1;813;2015
1503921;553;1;813;2018
1501411;552;1;1067;2010
1501411;552;1;1118;2015
1501411;552;1;418;2018
1500491;551;1;2861;2010
1500491;551;1;2858;2015
1500491;551;1;1601;2018
1500489;550;1;2026;2010
1500489;550;1;2023;2015
1500489;550;1;1111;2018
1500339;549;1;4081;2010
1500339;549;1;4304;2015
1500339;549;1;4547;2018
1484282;548;1;4226;2010
1484282;548;1;4100;2014
1484282;548;1;2693;2021
1484276;547;1;1009;2010
1484276;547;1;391;2014
1484276;547;1;411;2021
1480711;546;1;1811;2010
1480711;546;1;1776;2014
1480711;546;1;1846;2021
1480473;545;1;6316;2010
1480473;545;;;2014
1480473;545;;;2018
1480473;545;;;2021
1476024;544;1;1746;2010
1475893;543;1;243;2010
1475889;542;1;1811;2010
1471173;541;1;75;2010
1471173;541;1;97;2018
1471173;541;;;2010
1471105;540;1;279;2010
1471105;540;1;170;2018
1471105;540;;;2010
1471100;539;1;3783;2010
1471100;539;1;556;2018
1471100;539;;;2010
1471049;538;1;1277;2010
1471049;538;1;564;2018
1471049;538;;;2010
1470982;537;1;2492;2010
1470982;537;1;13;2018
1470982;537;;;2010
1470974;536;1;826;2010
1470974;536;1;20;2018
1470974;536;;;2010
1470966;535;1;111;2010
1470966;535;1;16;2018
1470966;535;;;2010
1464551;534;1;2849;2010
1464551;534;1;234;2018
1464550;533;1;3246;2010
1464550;533;1;228;2018
1458888;532;1;2863;2010
1458888;532;1;461;2018
1454237;531;1;2355;2010
1454237;531;;;2010
1454237;531;;;2018
1454236;530;1;2438;2010
1454236;530;;;2010
1454236;530;;;2018
1454235;529;1;147;2010
1454235;529;;;2010
1454235;529;;;2018
1454045;528;1;1217;2010
1454045;528;;;2010
1454045;528;;;2018
1452806;527;1;1576;2010
1452806;527;;;2010
1452806;527;;;2018
1447074;526;;;2010
1447074;526;1;1875;2018
1445171;525;1;1708;2010
1445171;525;1;1821;2015
1445171;525;1;557;2018
1445168;524;1;3035;2010
1445168;524;1;3087;2015
1445168;524;1;1086;2018
1442781;523;1;1121;2010
1442781;523;1;365;2018
1442080;522;1;2057;2010
1440958;521;1;1296;2010
1440958;521;;;2018
1423311;520;1;1733;2011
1423311;520;1;1907;2017
1423311;520;1;1944;2019
1423311;520;;;2020
1422793;519;1;1134;2011
1422793;519;;;2015
1422793;519;1;118;2017
1422793;519;1;200;2020
1415924;518;1;1742;2012
1415924;518;1;2604;2016
1415924;518;1;881;2017
1415924;518;;;2020
1415924;518;;;2014
1410250;517;1;1637;2010
1410250;517;;;2015
1410250;517;1;1657;2016
1410203;516;1;105;2010
1410203;516;;;2015
1410203;516;1;53;2016
1410195;515;1;4827;2010
1410195;515;;;2015
1410195;515;1;5345;2016
1410174;514;1;2907;2010
1410174;514;;;2015
1410174;514;1;3290;2016
1410168;513;1;419;2010
1410168;513;;;2015
1410168;513;1;374;2016
1410046;512;1;4648;2010
1410046;512;;;2015
1410046;512;1;810;2016
1408829;511;1;1409;2011
1408829;511;1;322;2020
1408829;511;1;272;2019
1408745;510;1;3816;2011
1408745;510;1;1493;2020
1408745;510;1;1508;2019
1407939;509;1;1039;2011
1407939;509;1;737;2020
1407939;509;1;657;2019
1401993;508;1;1647;2011
1401993;508;1;1556;2017
1401993;508;1;703;2019
1401993;508;;;2020
1401734;507;1;4995;2011
1401734;507;1;2107;2017
1401734;507;1;2023;2019
1401734;507;;;2020
1398653;506;1;1572;2011
1398653;506;;;2017
1398653;506;1;920;2019
1398652;505;1;1572;2011
1398652;505;;;2017
1398652;505;1;920;2019
1395846;504;1;4845;2010
1395846;504;;;2013
1395846;504;1;805;2019
1395844;503;1;286;2010
1395844;503;;;2013
1395844;503;;;2019
1393227;502;1;36;2010
1393227;502;;;2013
1393227;502;1;4;2019
1393116;501;1;3126;2010
1393116;501;;;2013
1393116;501;1;2111;2019
1389965;500;1;1923;2010
1389965;500;1;1916;2013
1389965;500;1;280;2019
1386433;499;1;2638;2010
1386433;499;1;1069;2016
1386433;499;1;913;2019
1383410;498;1;4818;2010
1383410;498;1;4919;2016
1383410;498;1;4715;2019
1373956;497;1;2629;2010
1373956;497;1;2000;2016
1373954;496;1;752;2010
1373954;496;1;510;2016
1361927;495;1;1389;2011
1361927;495;1;9;2020
1355414;494;1;2216;2011
1355414;494;1;1469;2016
1355414;494;;;2019
1355414;494;1;1412;2020
1353027;493;1;1881;2011
1353027;493;1;1526;2020
1346942;492;1;1208;2011
1346942;492;1;1385;2019
1346942;492;;;2020
1346580;491;1;2655;2011
1346580;491;1;386;2019
1346580;491;;;2020
1339816;490;1;5524;2011
1339816;490;1;2067;2017
1339816;490;1;2020;2019
1261308;489;1;662;2010
1261308;489;1;2331;2012
1257721;488;1;240;2010
1257721;488;1;744;2012
1254538;487;1;1053;2010
1250800;486;1;1547;2010
1250800;486;1;4991;2012
1250800;486;;;2014
1250800;486;;;2015
1250634;485;1;722;2010
1250634;485;1;2619;2012
1250634;485;;;2014
1250634;485;;;2015
1250585;484;1;796;2010
1250585;484;1;2773;2012
1250585;484;;;2014
1250585;484;;;2015
1250584;483;1;56;2010
1250584;483;1;158;2012
1250584;483;;;2014
1250584;483;;;2015
1249886;482;1;757;2010
1249886;482;1;2630;2012
1249886;482;1;1952;2014
1249886;482;;;2015
1249658;481;1;557;2010
1247667;480;1;2097;2012
1247667;480;1;2222;2013
1247667;480;1;364;2015
1241966;479;1;381;2010
1241966;479;;;2018
1241966;479;1;370;2021
1198805;478;1;1289;2010
1198805;478;;;2018
1198805;478;1;2928;2021
1198804;477;1;1029;2010
1198804;477;;;2018
1198804;477;1;1988;2021
1190679;476;1;5285;2010
1190679;476;1;20585;2014
1190679;476;;;2019
1190678;475;1;5285;2010
1190678;475;1;20585;2014
1190678;475;;;2019
1190642;474;1;370;2010
1190642;474;1;1497;2014
1188231;473;1;377;2010
1188231;473;1;1640;2014
1188231;473;1;1313;2019
1185657;472;1;308;2010
1185657;472;1;1164;2012
1185657;472;1;1240;2014
1185657;472;;;2015
1185657;472;;;2019
1185656;471;1;308;2010
1185656;471;1;1164;2012
1185656;471;1;1240;2014
1185656;471;;;2015
1185656;471;;;2019
1185655;470;1;308;2010
1185655;470;1;1164;2012
1185655;470;1;1240;2014
1185655;470;;;2015
1185655;470;;;2019
1185654;469;1;44;2010
1185654;469;1;139;2012
1185654;469;1;146;2014
1185654;469;;;2015
1185654;469;;;2019
1185653;468;1;44;2010
1185653;468;1;139;2012
1185653;468;1;146;2014
1185653;468;;;2015
1185653;468;;;2019
1185652;467;1;44;2010
1185652;467;1;139;2012
1185652;467;1;146;2014
1185652;467;;;2015
1185652;467;;;2019
1185090;466;1;320;2010
1185090;466;1;1337;2014
1185090;466;1;565;2018
1185090;466;1;495;2019
1185088;465;1;302;2010
1185088;465;1;1321;2014
1185088;465;1;178;2018
1185088;465;1;166;2019
1180806;464;1;508;2010
1180806;464;1;2152;2014
1180806;464;1;738;2019
1178597;463;1;338;2010
1178597;463;;;2018
1178597;463;1;526;2021
1138133;462;1;128;2011
1138133;462;1;29;2015
1138133;462;1;45;2020
1138132;461;1;1244;2011
1138132;461;1;362;2015
1138132;461;1;559;2020
1136847;460;1;3041;2011
1136847;460;;;2015
1136847;460;1;2439;2020
1133278;459;1;123;2010
1133278;459;1;14;2015
1133278;459;;;2019
1133274;458;1;1153;2010
1133274;458;1;971;2015
1133274;458;;;2019
1129986;457;1;1067;2010
1129986;457;1;4464;2014
1129986;457;;;2015
1129986;457;1;1070;2018
1129986;457;1;1348;2019
1127765;456;1;428;2010
1127765;456;1;1712;2014
1127765;456;1;585;2018
1127765;456;1;617;2019
1127458;455;1;285;2010
1127458;455;1;1224;2014
1127458;455;1;791;2019
1127458;455;;;2021
1126961;454;1;442;2010
1126961;454;1;1720;2014
1126961;454;1;1251;2018
1126961;454;1;1239;2019
1126799;453;1;471;2010
1126799;453;1;1829;2014
1126799;453;1;1347;2018
1126799;453;1;1413;2019
1126629;452;1;427;2010
1126629;452;1;1667;2014
1126629;452;1;396;2018
1126629;452;1;405;2019
1126628;451;1;226;2010
1126628;451;1;935;2014
1126628;451;1;79;2018
1126628;451;1;134;2019
1116819;450;1;231;2010
1116819;450;1;907;2013
1116819;450;1;22;2019
1116819;450;1;29;2021
1114964;449;1;453;2010
1114964;449;1;1735;2019
1114964;449;1;1770;2021
1099551;448;1;4535;2011
1099551;448;;;2015
1099551;448;1;3068;2020
1089836;447;1;3626;2011
1089836;447;1;3514;2015
1089836;447;;;2019
1089836;447;1;2713;2020
1086683;446;1;9903;2012
1086683;446;1;11041;2013
1086683;446;;;2015
1086124;445;1;3069;2012
1086124;445;1;3388;2013
1086124;445;;;2015
1086124;445;1;976;2019
1080444;444;1;851;2012
1080444;444;1;1078;2016
1080444;444;1;266;2017
1080444;444;;;2020
1074975;443;1;793;2012
1074975;443;1;1710;2016
1074975;443;1;976;2017
1074972;442;1;896;2012
1074972;442;1;1542;2016
1074972;442;1;1007;2017
1074971;441;1;2168;2012
1074971;441;1;3246;2016
1074971;441;1;2258;2017
1063370;440;1;4710;2011
1063370;440;1;4142;2017
1063370;440;1;4193;2019
1021175;439;1;1168;2012
1021175;439;1;1150;2014
1001079;438;1;517;2011
1001079;438;;;2013
1001079;438;1;2162;2015
1001079;438;1;930;2019
1001077;437;1;736;2011
1001077;437;;;2013
1001077;437;1;3128;2015
1001077;437;1;1605;2019
1000996;436;1;557;2011
1000996;436;;;2013
1000996;436;1;2438;2015
1000996;436;1;1031;2019
987748;435;1;1570;2012
987748;435;;;2015
987748;435;1;768;2016
986412;434;1;139;2012
986412;434;;;2020
985801;433;1;4635;2012
985801;433;1;1816;2020
984796;432;1;6680;2012
984796;432;;;2015
984796;432;1;7708;2016
984796;432;1;7504;2017
980700;431;1;5;2012
980700;431;;;2020
980698;430;1;765;2012
980698;430;;;2020
980283;429;1;4635;2012
980283;429;1;1816;2020
979590;428;1;10990;2012
979590;428;1;5815;2020
979182;427;1;3460;2012
979182;427;;;2020
977985;426;1;4966;2012
977985;426;;;2014
977985;426;1;618;2020
970971;425;1;1744;2012
970971;425;;;2014
970971;425;1;974;2020
970821;424;1;3053;2012
970821;424;1;2059;2020
970821;424;;;2014
965896;423;1;1540;2012
965896;423;;;2017
965896;423;1;465;2020
963008;422;1;2721;2012
963008;422;;;2014
963008;422;;;2017
963008;422;;;2020
963007;421;1;429;2012
963007;421;;;2014
963007;421;;;2017
963007;421;;;2020
963006;420;1;2430;2012
963006;420;;;2014
963006;420;1;6;2017
963006;420;;;2020
963003;419;1;1031;2012
963003;419;;;2014
963003;419;;;2017
963003;419;;;2020
962984;418;1;11;2012
962984;418;;;2014
962984;418;;;2017
962984;418;;;2020
962977;417;1;4012;2012
962977;417;;;2014
962977;417;1;109;2017
962977;417;;;2020
962974;416;1;218;2012
962974;416;;;2014
962974;416;;;2017
962974;416;;;2020
962968;415;1;19;2012
962968;415;;;2014
962968;415;;;2017
962968;415;;;2020
962966;414;1;144;2012
962966;414;;;2014
962966;414;1;25;2017
962966;414;;;2020
962965;413;1;12983;2012
962965;413;;;2014
962965;413;1;340;2017
962965;413;;;2020
960909;412;1;2671;2012
960909;412;1;1049;2020
954771;411;1;1102;2012
954771;411;;;2014
954771;411;1;778;2020
950995;410;1;5270;2012
950995;410;1;4745;2014
950995;410;;;2020
950995;410;1;1854;2021
950433;409;1;98;2009
950433;409;1;102;2014
950433;409;;;2019
950433;409;;;2020
950433;409;;;2021
950430;408;1;764;2009
950430;408;1;701;2014
950430;408;;;2019
950430;408;;;2020
950430;408;;;2021
950425;407;1;2453;2009
950425;407;1;2775;2014
950425;407;;;2019
950425;407;;;2020
950425;407;;;2021
948281;406;1;5690;2012
948281;406;1;5644;2014
948281;406;;;2020
948281;406;1;639;2021
947812;405;1;1647;2012
947812;405;1;1991;2014
947812;405;;;2020
947812;405;1;1457;2021
946375;404;1;445;2010
946375;404;1;4933;2014
946375;404;1;1134;2018
946375;404;1;1977;2021
945991;403;1;284;2010
945991;403;1;2729;2014
945991;403;1;61;2018
945991;403;1;185;2021
944521;402;1;209;2010
944521;402;1;2682;2012
944521;402;;;2014
944521;402;1;1159;2021
942900;401;1;157;2010
942900;401;1;1418;2012
942900;401;1;222;2021
942900;401;1;1074;2014
942477;400;1;1426;2012
942477;400;1;1501;2014
942477;400;1;1051;2021
942401;399;1;88;2010
942401;399;1;1135;2012
942401;399;1;1096;2014
942401;399;1;1183;2021
942280;398;1;98;2010
942280;398;1;1235;2012
942280;398;1;1238;2014
942280;398;1;456;2021
942278;397;1;16;2010
942278;397;1;137;2012
942278;397;1;157;2014
942278;397;1;154;2021
941074;396;1;2223;2012
941074;396;1;2139;2014
941074;396;1;273;2021
938235;395;1;320;2010
938235;395;1;3570;2014
938235;395;;;2018
938235;395;1;17;2021
931491;394;1;246;2010
931491;394;1;2778;2012
931491;394;1;2208;2014
931491;394;;;2017
931491;394;1;561;2020
931491;394;;;2021
930725;393;1;28;2012
930725;393;1;31;2014
930725;393;;;2020
930725;393;;;2021
930719;392;1;557;2012
930719;392;1;524;2014
930719;392;;;2020
930719;392;1;653;2021
930673;391;;;2010
930673;391;1;4131;2012
930673;391;1;4383;2014
930673;391;;;2017
930673;391;1;824;2020
930673;391;;;2021
930671;390;;;2010
930671;390;1;2209;2012
930671;390;1;2291;2014
930671;390;;;2017
930671;390;1;1085;2020
930671;390;;;2021
930615;389;1;10945;2012
930615;389;1;11168;2014
930615;389;;;2020
930615;389;1;3550;2021
930424;388;;;2010
930424;388;1;1071;2012
930424;388;1;985;2014
930424;388;;;2017
930424;388;1;1257;2020
930424;388;1;1175;2021
929646;387;1;165;2010
929646;387;1;2093;2012
929646;387;1;311;2014
929646;387;;;2017
929646;387;1;1394;2020
929646;387;;;2021
929576;386;1;260;2010
929576;386;1;2828;2012
929576;386;1;3419;2014
929576;386;1;3365;2020
929576;386;1;3482;2021
929519;385;1;167;2010
929519;385;1;1816;2012
929519;385;1;2152;2014
929519;385;1;1674;2020
929519;385;1;1745;2021
929457;384;;;2010
929457;384;1;2213;2012
929457;384;1;2778;2014
929457;384;;;2020
929457;384;1;1999;2021
929191;383;1;6126;2012
929191;383;1;6062;2014
929191;383;1;353;2020
929191;383;1;380;2021
929189;382;1;47;2012
929189;382;1;49;2014
929189;382;;;2020
929189;382;;;2021
929186;381;1;272;2012
929186;381;1;259;2014
929186;381;;;2020
929186;381;;;2021
929125;380;1;3100;2012
929125;380;1;3224;2014
929125;380;1;527;2020
929125;380;1;563;2021
928916;379;1;5484;2012
928916;379;1;5222;2014
928916;379;1;1320;2020
928916;379;1;1241;2021
925727;378;1;165;2010
925727;378;1;1851;2012
925727;378;;;2017
925727;378;1;1040;2020
925727;378;1;1842;2014
925723;377;1;195;2010
925723;377;1;2474;2012
925723;377;;;2017
925723;377;1;1312;2020
925723;377;1;2515;2014
925710;376;1;493;2010
925710;376;1;5036;2012
925710;376;1;650;2014
925710;376;;;2017
925710;376;1;1411;2020
923634;375;1;416;2010
923634;375;1;4955;2012
923634;375;;;2017
923634;375;1;1323;2020
923634;375;1;4928;2014
923629;374;1;714;2010
923629;374;1;8485;2012
923629;374;;;2017
923629;374;1;8293;2020
923629;374;1;8081;2014
923578;373;1;235;2010
923578;373;1;2296;2012
923578;373;;;2017
923578;373;1;1029;2020
923578;373;1;2424;2014
923490;372;1;6;2010
923490;372;1;46;2012
923490;372;;;2017
923490;372;1;17;2020
923490;372;1;39;2014
920175;371;1;1459;2012
920175;371;1;390;2016
920175;371;;;2020
920154;370;1;17;2012
920154;370;1;9;2016
920154;370;;;2020
919065;369;1;5790;2012
919065;369;1;7704;2014
919065;369;1;2873;2020
913397;368;1;89;2012
913397;368;;;2014
913397;368;;;2020
913396;367;1;1113;2012
913396;367;;;2014
913396;367;1;201;2020
913349;366;1;1240;2012
913349;366;1;2636;2014
913349;366;1;1144;2020
913278;365;1;1196;2012
913278;365;1;2495;2014
913278;365;1;992;2020
913194;364;1;5978;2012
913194;364;1;7894;2014
913194;364;1;7783;2020
910834;363;1;15;2010
910834;363;1;150;2012
910834;363;1;148;2014
910834;363;;;2017
910834;363;1;96;2020
910833;362;1;15;2010
910833;362;1;150;2012
910833;362;1;148;2014
910833;362;;;2017
910833;362;1;96;2020
910832;361;1;569;2010
910832;361;1;7199;2012
910832;361;1;6981;2014
910832;361;;;2017
910832;361;1;6764;2020
901663;360;1;926;2010
901663;360;1;621;2012
901663;360;1;895;2015
901663;360;;;2017
901663;360;1;216;2021
901659;359;1;1117;2010
901659;359;1;860;2012
901659;359;1;1088;2015
901659;359;;;2017
901659;359;1;667;2021
900506;358;1;561;2008
900506;358;1;911;2015
900506;358;1;964;2021
897264;357;1;2071;2008
897264;357;1;1066;2015
897264;357;;;2019
897264;357;;;2020
897264;357;;;2021
889236;356;1;5700;2008
889236;356;;;2010
889236;356;1;6016;2015
889236;356;1;1218;2020
888178;355;1;3885;2008
888178;355;1;4604;2010
888178;355;;;2015
888178;355;1;1063;2020
887569;354;1;2077;2008
887569;354;1;2232;2010
887569;354;;;2015
887569;354;1;1460;2020
886791;353;1;485;2011
886791;353;1;519;2015
886791;353;1;211;2019
886791;353;1;203;2019
886790;352;1;3565;2011
886790;352;1;3915;2015
886790;352;1;3603;2019
886790;352;1;3526;2019
885835;351;1;3475;2008
885835;351;1;3583;2010
885835;351;1;3627;2015
885835;351;1;3664;2019
885835;351;1;3666;2019
885835;351;;;2020
883749;350;1;8936;2010
883749;350;1;8403;2011
883749;350;1;2131;2015
883749;350;1;2169;2019
883749;350;1;2124;2019
881207;349;1;223;2008
881207;349;1;224;2010
881207;349;;;2015
881207;349;;;2020
881078;348;1;4542;2008
881078;348;1;4605;2010
881078;348;;;2015
881078;348;1;2956;2020
880326;347;1;2136;2008
880326;347;1;2198;2010
880326;347;;;2019
880326;347;1;586;2020
879165;346;1;5608;2010
879165;346;1;5491;2011
879165;346;1;5032;2015
879165;346;1;5013;2019
879165;346;1;4989;2019
878904;345;1;237;2010
878904;345;1;237;2011
878904;345;1;237;2015
878904;345;1;28;2019
878904;345;1;25;2019
877919;344;;;2010
877919;344;1;1313;2011
877919;344;1;1401;2015
877919;344;1;274;2019
877919;344;1;254;2019
877918;343;;;2010
877918;343;1;1004;2011
877918;343;1;1068;2015
877918;343;1;264;2019
877918;343;1;243;2019
877903;342;;;2010
877903;342;1;1750;2011
877903;342;1;1850;2015
877903;342;1;1743;2019
877903;342;1;1722;2019
877768;341;1;1182;2010
877768;341;1;1121;2011
877768;341;1;299;2015
877768;341;1;385;2019
877768;341;1;350;2019
870123;340;1;1929;2008
870123;340;1;2300;2010
870123;340;1;892;2019
870123;340;1;866;2019
870123;340;1;857;2020
868996;339;1;9452;2008
868996;339;1;9309;2015
868996;339;1;474;2019
868996;339;1;468;2019
868050;338;1;1082;2008
868050;338;1;1032;2015
868050;338;;;2019
867657;337;1;1201;2008
867657;337;1;1441;2015
867657;337;1;80;2019
867657;337;1;75;2019
867122;336;1;4662;2008
867122;336;;;2010
867122;336;1;4218;2019
867122;336;1;4185;2019
865149;335;1;2518;2008
865149;335;1;1689;2019
865149;335;1;1649;2019
864384;334;1;3423;2008
864384;334;;;2010
864384;334;1;1486;2019
864384;334;1;1433;2019
862665;333;1;1628;2008
862665;333;1;1631;2010
862665;333;1;236;2019
862665;333;1;224;2019
861067;332;1;1420;2008
861067;332;1;1503;2010
861067;332;1;1126;2012
861067;332;1;549;2019
861067;332;1;533;2019
861067;332;;;2020
861057;331;1;942;2008
861057;331;1;1028;2010
861057;331;1;947;2012
861057;331;1;731;2019
861057;331;1;711;2019
861057;331;;;2020
860843;330;1;230;2008
860843;330;1;226;2010
860843;330;1;161;2012
860843;330;1;199;2019
860843;330;1;179;2019
857956;329;1;1363;2008
857956;329;1;1357;2010
857956;329;;;2019
857956;329;1;460;2020
857953;328;1;97;2008
857953;328;1;100;2010
857953;328;;;2019
857953;328;;;2020
854927;327;1;1695;2008
854927;327;1;1552;2015
853848;326;1;84;2010
853848;326;1;115;2015
853846;325;1;797;2010
853846;325;1;1019;2015
852013;324;1;787;2010
852013;324;1;799;2012
852013;324;1;849;2014
852013;324;1;678;2016
852013;324;1;834;2019
852005;323;1;4744;2010
852005;323;1;3958;2012
852005;323;1;3959;2014
852005;323;1;4044;2016
852005;323;1;2159;2019
851999;322;1;1281;2010
851999;322;1;1366;2012
851999;322;1;728;2014
851999;322;1;682;2019
851205;321;1;1611;2010
851205;321;1;1611;2012
851205;321;1;1621;2014
851205;321;1;905;2016
851205;321;1;889;2019
851157;320;1;2475;2010
851157;320;1;2289;2012
851157;320;1;2430;2014
851157;320;1;554;2016
851157;320;1;553;2019
846341;319;1;2680;2008
846341;319;1;2724;2012
846341;319;1;287;2019
846097;318;1;2264;2012
846097;318;1;687;2019
846096;317;1;12299;2012
846096;317;1;3479;2019
846095;316;1;4426;2012
846095;316;1;2576;2019
846093;315;1;1204;2012
846093;315;1;541;2019
846073;314;1;190;2012
846073;314;1;35;2019
845450;313;1;412;2012
845450;313;1;79;2019
845448;312;1;1675;2012
845448;312;1;1473;2019
845353;311;1;698;2012
845353;311;1;130;2019
844425;310;1;3708;2008
844425;310;1;4410;2012
844425;310;1;4338;2019
841227;309;1;3733;2008
841227;309;1;3968;2012
841227;309;1;870;2019
841226;308;1;5042;2008
841226;308;1;5665;2012
841226;308;1;3148;2019
839405;307;1;1056;2012
839405;307;1;1024;2019
839404;306;1;2348;2012
839404;306;1;1591;2019
837329;305;1;3134;2010
837329;305;1;2722;2012
837329;305;1;1406;2015
837329;305;1;1441;2017
837329;305;1;1431;2020
837326;304;1;589;2010
837326;304;1;399;2012
837326;304;1;607;2015
837326;304;1;590;2017
837326;304;;;2018
837326;304;1;592;2020
836956;303;1;2976;2010
836956;303;1;1711;2012
836956;303;;;2015
836956;303;;;2017
836956;303;1;1920;2020
835684;302;1;1550;2010
835684;302;1;827;2012
835684;302;1;841;2017
835684;302;1;820;2018
835684;302;1;876;2020
835682;301;1;3615;2010
835682;301;1;2865;2012
835682;301;1;1157;2017
835682;301;1;1118;2018
835682;301;1;1210;2020
835579;300;1;2501;2010
835579;300;1;1975;2012
835579;300;1;917;2017
835579;300;1;875;2018
835579;300;1;916;2020
832017;299;1;1296;2012
832017;299;1;1131;2012
832017;299;1;518;2017
832017;299;1;506;2020
831531;298;1;1268;2010
831531;298;1;1300;2012
831531;298;1;863;2012
831531;298;1;1126;2017
831531;298;1;1092;2020
830608;297;1;3088;2008
830608;297;;;2010
830608;297;1;452;2019
830608;297;1;481;2019
830392;296;1;1596;2008
830392;296;1;1648;2010
830392;296;1;837;2019
830392;296;1;814;2019
830209;295;1;5909;2008
830209;295;1;5619;2010
830209;295;1;673;2019
830209;295;1;626;2019
828574;294;1;3907;2008
828574;294;1;4069;2010
828574;294;1;702;2019
828574;294;1;771;2020
828574;294;1;736;2019
828494;293;1;2829;2008
828494;293;1;3240;2010
828494;293;;;2019
828494;293;1;1942;2020
828415;292;1;3172;2008
828415;292;1;3272;2010
828415;292;;;2019
828415;292;1;2420;2020
828394;291;1;1718;2008
828394;291;1;2021;2010
828394;291;;;2019
828394;291;1;681;2020
827657;290;;;2008
827657;290;1;3569;2010
827657;290;1;3510;2012
827657;290;;;2019
827657;290;1;791;2020
826542;289;1;19449;2008
826542;289;1;21905;2010
826542;289;1;16863;2020
826434;288;1;1422;2008
826434;288;1;1419;2010
826434;288;1;951;2020
826336;287;1;950;2008
826336;287;1;1058;2010
826336;287;1;464;2020
826091;286;1;8768;2008
826091;286;1;9682;2010
826091;286;1;4719;2020
821937;285;1;1200;2010
821937;285;1;1217;2012
821937;285;1;983;2012
821937;285;;;2017
821937;285;1;1229;2020
820992;284;1;1061;2010
820992;284;1;1030;2012
820992;284;;;2019
820992;284;;;2020
818676;283;1;751;2008
818676;283;;;2010
818676;283;1;866;2012
818676;283;;;2020
816586;282;1;1299;2008
816586;282;1;1367;2015
816036;281;1;2165;2008
816036;281;1;2448;2015
815960;280;1;4076;2008
815960;280;1;4212;2015
815960;280;;;2019
815959;279;1;3958;2008
815959;279;1;4070;2015
815959;279;;;2019
815244;278;1;761;2008
815244;278;1;920;2015
815242;277;1;18419;2008
815242;277;1;20482;2015
815241;276;1;17881;2008
815241;276;1;19763;2015
813255;275;1;1040;2012
813255;275;1;1213;2015
809173;274;1;3234;2008
809173;274;1;3657;2012
809173;274;1;3655;2015
809082;273;1;9661;2008
809082;273;1;10833;2012
809082;273;1;1425;2015
807647;272;1;924;2012
807647;272;1;502;2015
807646;271;1;1237;2012
807646;271;1;687;2015
807645;270;1;765;2012
807645;270;1;53;2015
807644;269;1;619;2012
807644;269;1;13;2015
804565;268;1;2360;2008
804565;268;1;2449;2012
804224;267;1;2044;2008
804224;267;1;2134;2012
803674;266;1;1481;2012
803234;265;1;1538;2012
803227;264;1;4000;2012
803221;263;1;1741;2012
802973;262;1;3520;2012
802968;261;1;1923;2012
802933;260;1;1875;2012
802700;259;1;8624;2012
802699;258;1;1084;2012
802697;257;1;27;2012
798943;256;1;2030;2008
798943;256;1;2169;2012
798943;256;1;361;2019
795379;255;1;231;2008
795379;255;1;230;2012
795379;255;1;202;2019
794870;254;1;1485;2008
794870;254;1;1518;2012
794870;254;1;1095;2019
793335;253;1;4553;2008
793335;253;1;4669;2012
793335;253;1;992;2019
792997;252;1;1808;2010
792997;252;1;1189;2012
792997;252;1;431;2017
792997;252;1;478;2018
792997;252;1;698;2020
791502;251;1;1660;2012
791502;251;1;1969;2019
790181;250;1;1048;2012
790181;250;;;2014
790181;250;1;874;2019
790180;249;1;1047;2012
790180;249;;;2014
790180;249;1;871;2019
663592;248;1;1678;2013
660934;247;1;2651;2013
660931;246;1;1231;2013
658479;245;1;3316;2013
658479;245;;;2020
650219;244;1;2583;2013
641590;243;1;1572;2013
641589;242;1;1572;2013
639899;241;1;1535;2013
638191;240;1;743;2013
638093;239;1;151;2013
637811;238;1;916;2013
637810;237;1;916;2013
637807;236;1;611;2013
637806;235;1;611;2013
637805;234;1;872;2013
637804;233;1;872;2013
630776;232;1;1360;2013
630776;232;;;2020
628635;231;1;453;2013
628635;231;;;2017
628635;231;;;2018
628635;231;1;155;2020
628634;230;1;1525;2013
628634;230;;;2017
628634;230;;;2018
628634;230;1;1547;2020
628545;229;1;9688;2013
628545;229;;;2017
628545;229;1;4274;2020
628459;228;1;35;2013
628459;228;;;2017
628459;228;;;2018
628459;228;1;35;2020
628456;227;1;1959;2013
628456;227;;;2017
628456;227;;;2018
628456;227;1;1510;2020
578767;226;1;688;2011
578767;226;1;1813;2020
578760;225;1;503;2011
578760;225;1;1496;2020
576933;224;1;1052;2011
576933;224;;;2016
576933;224;1;637;2020
576932;223;1;355;2011
576932;223;;;2016
576932;223;1;836;2020
