ASTA_ID;post_raster_id;vuosi;5m_sum;sum_total;Canopy _percent
198;10251;2009;2758;3912;70.5010224948875
198;10252;2010;2371;3833;61.8575528306809
198;10253;2018;3396;3962;85.7142857142857
199;10249;2010;764;1035;73.8164251207729
200;10248;2010;1426;4793;29.7517212601711
201;10255;2009;931;4886;19.054441260745
201;10257;2016;2735;5000;54.7
201;10259;2018;3197;4865;65.7142857142857
202;10254;2009;29;318;9.11949685534591
202;10256;2016;81;246;32.9268292682927
202;10258;2018;147;325;45.2307692307692
203;10261;2010;5108;15762;32.4070549422662
203;10263;2015;3970;15813;25.1059255043319
204;10260;2010;5108;15762;32.4070549422662
204;10262;2015;3970;15813;25.1059255043319
205;10265;2010;4318;11300;38.212389380531
205;10267;2016;7163;11481;62.390035711175
206;10264;2010;4318;11300;38.212389380531
206;10266;2016;7163;11481;62.390035711175
207;10276;2010;1058;3859;27.4164291267168
207;10286;2015;1727;3932;43.9216683621567
208;10270;2010;;24;0
208;10280;2015;;24;0
209;10288;2010;650;4480;14.5089285714286
209;10289;2016;1851;4472;41.3908765652952
210;10273;2010;10518;21172;49.6788210844512
210;10283;2015;15518;22228;69.8128486593486
211;10274;2010;10518;21172;49.6788210844512
211;10284;2015;15518;22228;69.8128486593486
212;10272;2010;10518;21172;49.6788210844512
212;10282;2015;15518;22228;69.8128486593486
213;10271;2010;10518;21172;49.6788210844512
213;10281;2015;15518;22228;69.8128486593486
214;10293;2010;410;1081;37.9278445883441
214;10300;2016;733;1112;65.9172661870504
215;10292;2010;1338;1955;68.4398976982097
215;10299;2016;1996;2113;94.4628490298154
216;10296;2010;660;736;89.6739130434783
216;10302;2016;729;743;98.1157469717362
217;10275;2010;1423;6679;21.3055846683635
217;10285;2015;3946;7444;53.0091348737238
218;10269;2010;1423;6679;21.3055846683635
218;10279;2015;3946;7444;53.0091348737238
219;10297;2010;200;361;55.4016620498615
219;10304;2016;323;361;89.4736842105263
220;10294;2010;9784;14339;68.2334890857103
220;10305;2016;12255;14318;85.5915630674675
221;10291;2010;9784;14339;68.2334890857103
221;10303;2016;12255;14318;85.5915630674675
222;10306;2009;5123;9400;54.5
222;10307;2016;2663;9408;28.3056972789116
222;10308;2018;3646;9354;38.9779773358991
223;10277;2010;2157;2339;92.2188969645148
223;10287;2015;2278;2364;96.3620981387479
223;10310;2016;2257;2352;95.9608843537415
224;10268;2010;3354;4063;82.5498400196899
224;10278;2015;3458;4110;84.1362530413625
224;10309;2016;3521;4103;85.8152571289301
225;10312;2010;42;67;62.6865671641791
225;10314;2010;1404;5308;26.4506405425772
225;10316;2015;53;67;79.1044776119403
225;10318;2015;2376;5620;42.2775800711744
225;10319;2016;61;67;91.044776119403
225;10320;2016;2205;5470;40.3107861060329
226;10323;2009;4145;11186;37.0552476309673
226;10326;2016;6363;11059;57.5368478162583
226;10329;2018;7568;10079;75.0868141680722
227;10322;2009;4145;11186;37.0552476309673
227;10325;2016;6363;11059;57.5368478162583
227;10328;2018;7568;10079;75.0868141680722
228;10321;2009;1948;2989;65.1722984275678
228;10324;2016;2200;2965;74.1989881956155
228;10327;2018;2400;3043;78.8695366414722
229;10345;2010;13;64;20.3125
229;10367;2015;44;64;68.75
229;10389;2016;39;64;60.9375
230;10351;2010;;208;0
230;10373;2015;56;221;25.3393665158371
230;10395;2016;49;221;22.1719457013575
231;10397;2008;12545;14621;85.8012447848984
231;10407;2015;7237;14712;49.1911364872213
232;10331;2010;231;1003;23.0309072781655
232;10353;2015;680;1038;65.5105973025048
232;10375;2016;713;1037;68.7560270009643
233;10334;2010;231;1003;23.0309072781655
233;10356;2015;680;1038;65.5105973025048
233;10378;2016;713;1037;68.7560270009643
234;10332;2010;231;1003;23.0309072781655
234;10354;2015;680;1038;65.5105973025048
234;10376;2016;713;1037;68.7560270009643
235;10343;2010;231;1003;23.0309072781655
235;10365;2015;680;1038;65.5105973025048
235;10387;2016;713;1037;68.7560270009643
236;10341;2010;613;1720;35.6395348837209
236;10363;2015;1486;1780;83.4831460674157
236;10385;2016;1523;1770;86.045197740113
237;10338;2010;613;1720;35.6395348837209
237;10360;2015;1486;1780;83.4831460674157
237;10382;2016;1523;1770;86.045197740113
238;10335;2010;613;1720;35.6395348837209
238;10357;2015;1486;1780;83.4831460674157
238;10379;2016;1523;1770;86.045197740113
239;10337;2010;613;1720;35.6395348837209
239;10359;2015;1486;1780;83.4831460674157
239;10381;2016;1523;1770;86.045197740113
240;10342;2010;613;1720;35.6395348837209
240;10364;2015;1486;1780;83.4831460674157
240;10386;2016;1523;1770;86.045197740113
241;10333;2010;324;2163;14.9791955617198
241;10355;2015;1376;2237;61.5109521680823
241;10377;2016;1527;2210;69.0950226244344
242;10349;2010;324;2163;14.9791955617198
242;10371;2015;1376;2237;61.5109521680823
242;10393;2016;1527;2210;69.0950226244344
243;10346;2010;324;2163;14.9791955617198
243;10368;2015;1376;2237;61.5109521680823
243;10390;2016;1527;2210;69.0950226244344
244;10340;2010;324;2163;14.9791955617198
244;10362;2015;1376;2237;61.5109521680823
244;10384;2016;1527;2210;69.0950226244344
245;10348;2010;324;2163;14.9791955617198
245;10370;2015;1376;2237;61.5109521680823
245;10392;2016;1527;2210;69.0950226244344
246;10350;2010;324;2163;14.9791955617198
246;10372;2015;1376;2237;61.5109521680823
246;10394;2016;1527;2210;69.0950226244344
247;10344;2010;1154;3828;30.1462904911181
247;10366;2015;2082;3924;53.0581039755352
247;10388;2016;2077;3875;53.6
248;10339;2010;1154;3828;30.1462904911181
248;10361;2015;2082;3924;53.0581039755352
248;10383;2016;2077;3875;53.6
249;10336;2010;1154;3828;30.1462904911181
249;10358;2015;2082;3924;53.0581039755352
249;10380;2016;2077;3875;53.6
250;10347;2010;4787;9152;52.305506993007
250;10369;2015;6415;9229;69.5091559215516
250;10391;2016;6832;9208;74.1963509991312
251;10330;2010;;178;0
251;10352;2015;17;169;10.0591715976331
251;10374;2016;21;161;13.0434782608696
252;10419;2010;7231;12240;59.0767973856209
252;10421;2016;4759;6489;73.3394976113423
252;10423;2016;5033;5914;85.1031450794724
253;10417;2010;4267;9825;43.4300254452926
253;10424;2016;6810;10202;66.7516173299353
254;10418;2010;789;3227;24.4499535171986
254;10426;2016;2008;3309;60.6829857963131
255;10420;2010;1354;10012;13.5237714742309
255;10425;2016;2175;10011;21.7261012885826
255;10428;2010;1053;2966;35.5023600809171
255;10430;2016;1398;2998;46.6310873915944
256;10416;2010;1666;2447;68.0833673886391
256;10422;2016;1730;2424;71.3696369636964
257;10401;2008;882;1168;75.513698630137
257;10411;2015;972;1168;83.2191780821918
258;10402;2008;698;1849;37.7501352082207
258;10412;2015;984;1847;53.2755820249053
259;10404;2008;698;1849;37.7501352082207
259;10414;2015;984;1847;53.2755820249053
260;10398;2008;698;1849;37.7501352082207
260;10408;2015;984;1847;53.2755820249053
261;10400;2008;3758;4477;83.940138485593
261;10410;2015;3984;4476;89.0080428954424
262;10405;2008;3758;4477;83.940138485593
262;10415;2015;3984;4476;89.0080428954424
263;10399;2008;3758;4477;83.940138485593
263;10409;2015;3984;4476;89.0080428954424
264;10403;2008;3758;4477;83.940138485593
264;10413;2015;3984;4476;89.0080428954424
265;10396;2008;3758;4477;83.940138485593
265;10406;2015;3984;4476;89.0080428954424
266;10431;2010;407;1036;39.2857142857143
266;10432;2016;605;1094;55.3016453382084
267;10434;2008;9597;13475;71.2207792207792
267;10437;2010;5909;13666;43.2386945704668
267;10440;2015;6288;14047;44.7640065494412
267;10443;2016;6180;13985;44.1902037897748
268;10433;2008;9597;13475;71.2207792207792
268;10436;2010;5909;13666;43.2386945704668
268;10439;2015;6288;14047;44.7640065494412
268;10442;2016;6180;13985;44.1902037897748
269;10444;2010;4615;7800;59.1666666666667
269;10446;2010;1051;4172;25.1917545541707
269;10447;2015;5046;8003;63.0513557415969
269;10449;2015;655;4424;14.8056057866184
269;10450;2016;5255;7833;67.0879611898379
269;10452;2016;749;4286;17.4755016332245
270;10445;2010;1052;2213;47.5372797107998
270;10448;2015;192;2235;8.59060402684564
270;10451;2016;254;2191;11.592879963487
271;10435;2010;10173;13412;75.8499850879809
271;10438;2015;5528;13542;40.8211490178703
271;10441;2016;5988;13244;45.2129266082754
272;10455;2010;112;3682;3.04182509505703
272;10458;2015;279;3985;7.00125470514429
273;10460;2010;25;318;7.86163522012579
273;10462;2015;55;334;16.4670658682635
273;10464;2016;64;313;20.4472843450479
274;10454;2010;322;2103;15.3114598193058
274;10457;2015;1430;2128;67.1992481203008
275;10453;2010;1904;2965;64.2158516020236
275;10456;2015;2535;3049;83.1420137750082
276;10467;2010;1183;8859;13.3536516536855
276;10468;2016;1854;8445;21.9538188277087
277;10478;2010;9071;21945;41.3351560719982
277;10488;2016;12135;22515;53.8974017321786
278;10485;2010;9071;21945;41.3351560719982
278;10489;2016;12135;22515;53.8974017321786
279;10492;2010;779;872;89.3348623853211
279;10493;2016;826;877;94.1847206385405
280;10482;2010;4501;9511;47.3241509830722
280;10490;2016;2804;9314;30.1052179514709
281;10481;2010;1789;2502;71.5027977617906
281;10498;2016;59;2335;2.52676659528908
282;10471;2010;1789;2502;71.5027977617906
282;10497;2016;59;2335;2.52676659528908
283;10474;2010;592;761;77.7923784494087
283;10495;2016;669;776;86.2113402061856
284;10479;2010;592;761;77.7923784494087
284;10499;2016;669;776;86.2113402061856
285;10476;2010;592;761;77.7923784494087
285;10496;2016;669;776;86.2113402061856
286;10477;2010;592;761;77.7923784494087
286;10494;2016;669;776;86.2113402061856
287;10491;2010;13;83;15.6626506024096
287;10500;2016;51;85;60
288;10472;2010;3594;10503;34.2187946301057
288;10487;2016;274;392;69.8979591836735
288;10502;2016;4802;10123;47.4365306727255
289;10480;2010;3695;7451;49.5906589719501
289;10501;2016;4423;7595;58.2356813693219
290;10484;2010;2634;4773;55.1854179761157
290;10508;2016;3788;4990;75.9118236472946
291;10483;2010;1457;2788;52.2596843615495
291;10505;2016;1695;2868;59.1004184100418
292;10475;2010;6803;12261;55.4848707283256
292;10504;2016;8675;12440;69.7347266881029
293;10486;2010;3613;6545;55.2024446142093
293;10509;2016;5226;6823;76.5938736626118
294;10518;2010;5176;6316;81.9506016466118
294;10532;2015;;;0
294;10546;2016;5902;6398;92.2475773679275
295;10512;2010;5176;6316;81.9506016466118
295;10526;2015;;;0
295;10540;2016;5902;6398;92.2475773679275
296;10511;2010;5176;6316;81.9506016466118
296;10525;2015;;;0
296;10539;2016;5902;6398;92.2475773679275
297;10520;2010;5176;6316;81.9506016466118
297;10534;2015;;;0
297;10548;2016;5902;6398;92.2475773679275
298;10523;2010;514;710;72.3943661971831
298;10537;2015;;;0
298;10551;2016;707;757;93.3949801849406
299;10517;2010;514;710;72.3943661971831
299;10531;2015;;;0
299;10545;2016;707;757;93.3949801849406
300;10514;2010;514;710;72.3943661971831
300;10528;2015;;;0
300;10542;2016;707;757;93.3949801849406
301;10513;2010;514;710;72.3943661971831
301;10527;2015;;;0
301;10541;2016;707;757;93.3949801849406
302;10522;2010;881;1773;49.6897913141568
302;10536;2015;;;0
302;10550;2016;1210;1914;63.2183908045977
303;10515;2010;881;1773;49.6897913141568
303;10529;2015;;;0
303;10543;2016;1210;1914;63.2183908045977
304;10519;2010;881;1773;49.6897913141568
304;10533;2015;;;0
304;10547;2016;1210;1914;63.2183908045977
305;10516;2010;881;1773;49.6897913141568
305;10530;2015;;;0
305;10544;2016;1210;1914;63.2183908045977
306;10521;2010;48;167;28.7425149700599
306;10535;2015;;;0
306;10549;2016;66;161;40.9937888198758
307;10510;2010;48;167;28.7425149700599
307;10524;2015;;;0
307;10538;2016;66;161;40.9937888198758
308;10473;2010;418;832;50.2403846153846
308;10507;2016;539;872;61.8119266055046
309;10466;2010;6481;14553;44.5337731052017
309;10553;2010;;186;0
309;10557;2016;7786;15195;51.2405396512011
309;10559;2016;26;195;13.3333333333333
310;10465;2010;6481;14553;44.5337731052017
310;10554;2010;;186;0
310;10556;2016;7786;15195;51.2405396512011
310;10560;2016;26;195;13.3333333333333
311;10470;2010;3073;7533;40.7938404354175
311;10506;2016;2806;7983;35.1496930978329
311;10564;2010;1286;2431;52.9000411353353
311;10567;2016;867;2404;36.0648918469218
312;10469;2010;3073;7533;40.7938404354175
312;10503;2016;2806;7983;35.1496930978329
312;10565;2010;1286;2431;52.9000411353353
312;10568;2016;867;2404;36.0648918469218
313;10555;2010;2417;4716;51.2510602205259
313;10558;2016;3701;4775;77.5078534031414
314;10570;2010;391;528;74.0530303030303
314;10572;2016;531;537;98.8826815642458
315;10569;2010;293;622;47.1061093247588
315;10571;2016;606;629;96.3434022257552
316;10574;2010;1317;2501;52.6589364254298
316;10577;2016;1531;2446;62.5919869174162
317;10578;2008;213;366;58.1967213114754
317;10579;2015;274;390;70.2564102564102
317;10580;2020;;;0
317;10581;2021;249;375;66.4
318;10583;2008;46;61;75.4098360655738
318;10585;2013;61;61;100
318;10589;2021;30;61;49.1803278688525
319;10582;2008;307;1013;30.3060217176703
319;10584;2013;475;1035;45.8937198067633
319;10588;2021;559;1035;54.0096618357488
320;10590;2008;6587;7133;92.3454367026497
320;10591;2015;6772;7138;94.8725133090501
320;10592;2020;6792;7078;95.9593105397005
320;10593;2021;;;0
321;10595;2008;975;1053;92.5925925925926
321;10598;2013;967;1053;91.8328584995252
321;10604;2021;791;1068;74.063670411985
322;10596;2008;4880;10751;45.3911264068459
322;10599;2013;5362;10744;49.9069247952345
322;10605;2021;7330;10924;67.099963383376
323;10594;2008;4880;10751;45.3911264068459
323;10597;2013;5362;10744;49.9069247952345
323;10603;2021;7330;10924;67.099963383376
324;10611;2008;3877;5292;73.2615268329554
324;10617;2013;4189;5437;77.0461651646128
324;10629;2021;3853;5081;75.8315292265302
325;10607;2008;463;997;46.4393179538616
325;10613;2013;532;939;56.6560170394036
325;10625;2021;763;914;83.4792122538293
326;10609;2008;435;452;96.2389380530974
326;10615;2013;441;452;97.5663716814159
326;10627;2021;438;452;96.9026548672566
327;10608;2008;1755;1803;97.3377703826955
327;10614;2013;1594;1802;88.457269700333
327;10626;2021;1519;1801;84.3420322043309
328;10610;2008;515;963;53.478712357217
328;10616;2013;517;1032;50.0968992248062
328;10628;2021;751;1036;72.4903474903475
329;10606;2008;6884;7633;90.1873444255208
329;10612;2013;6757;7669;88.1079671404355
329;10624;2021;2384;7565;31.5135492399207
330;10632;2008;6259;7269;86.105379006741
330;10636;2015;6881;7358;93.517260125034
330;10640;2020;;;0
330;10644;2021;6416;7322;87.626331603387
331;10631;2008;3748;3999;93.7234308577144
331;10635;2015;3881;4033;96.2310934787999
331;10639;2020;;;0
331;10643;2021;3737;4018;93.0064708810353
332;10646;2008;5041;9481;53.1694968885139
332;10647;2013;6322;10040;62.9681274900398
332;10649;2015;;;0
332;10650;2019;;;0
332;10651;2021;7665;10055;76.2307309796121
333;10652;2008;5753;8701;66.1188369152971
333;10653;2013;5965;8590;69.4412107101281
333;10655;2019;;;0
333;10656;2021;6909;8672;79.6702029520295
334;10633;2008;1142;1416;80.6497175141243
334;10637;2015;1444;1444;100
334;10641;2020;;;0
334;10645;2021;1390;1443;96.3270963270963
335;10630;2008;8;173;4.6242774566474
335;10634;2015;168;182;92.3076923076923
335;10638;2020;;;0
335;10642;2021;175;181;96.6850828729282
336;10657;2008;3556;3842;92.5559604372722
336;10658;2015;3491;3881;89.951043545478
336;10659;2018;3318;3882;85.4714064914992
336;10660;2020;3596;3879;92.7043052333076
337;10661;2008;3469;7307;47.4750239496373
337;10662;2013;3821;7263;52.6091146908991
337;10664;2015;4355;7288;59.7557628979144
337;10665;2021;4450;7245;61.4216701173223
338;10666;2008;;;0
338;10667;2008;187;560;33.3928571428571
338;10668;2015;;;0
338;10669;2015;409;588;69.5578231292517
338;10670;2018;;;0
338;10671;2018;417;575;72.5217391304348
338;10672;2020;;;0
338;10673;2020;489;591;82.741116751269
339;10679;2008;2846;2860;99.5104895104895
339;10695;2015;2803;2862;97.9385045422781
339;10711;2018;2753;2861;96.2250961202377
339;10727;2020;2792;2853;97.8618997546442
340;10676;2008;2846;2860;99.5104895104895
340;10692;2015;2803;2862;97.9385045422781
340;10708;2018;2753;2861;96.2250961202377
340;10724;2020;2792;2853;97.8618997546442
341;10687;2008;2846;2860;99.5104895104895
341;10703;2015;2803;2862;97.9385045422781
341;10719;2018;2753;2861;96.2250961202377
341;10735;2020;2792;2853;97.8618997546442
342;10681;2008;1112;1297;85.7363145720894
342;10697;2015;1161;1322;87.821482602118
342;10713;2018;1107;1322;83.7367624810893
342;10729;2020;1140;1315;86.6920152091255
343;10688;2008;1112;1297;85.7363145720894
343;10704;2015;1161;1322;87.821482602118
343;10720;2018;1107;1322;83.7367624810893
343;10736;2020;1140;1315;86.6920152091255
344;10675;2008;1112;1297;85.7363145720894
344;10691;2015;1161;1322;87.821482602118
344;10707;2018;1107;1322;83.7367624810893
344;10723;2020;1140;1315;86.6920152091255
345;10684;2008;504;2628;19.1780821917808
345;10700;2015;1629;2858;56.997900629811
345;10716;2018;1568;2875;54.5391304347826
345;10732;2020;2213;2884;76.7337031900139
346;10677;2008;504;2628;19.1780821917808
346;10693;2015;1629;2858;56.997900629811
346;10709;2018;1568;2875;54.5391304347826
346;10725;2020;2213;2884;76.7337031900139
347;10682;2008;2303;2506;91.8994413407821
347;10698;2015;2266;2513;90.1711102268205
347;10714;2018;1996;2507;79.617072197846
347;10730;2020;2380;2513;94.7075208913649
348;10683;2008;2303;2506;91.8994413407821
348;10699;2015;2266;2513;90.1711102268205
348;10715;2018;1996;2507;79.617072197846
348;10731;2020;2380;2513;94.7075208913649
349;10680;2008;2303;2506;91.8994413407821
349;10696;2015;2266;2513;90.1711102268205
349;10712;2018;1996;2507;79.617072197846
349;10728;2020;2380;2513;94.7075208913649
350;10689;2008;2303;2506;91.8994413407821
350;10705;2015;2266;2513;90.1711102268205
350;10721;2018;1996;2507;79.617072197846
350;10737;2020;2380;2513;94.7075208913649
351;10678;2008;4251;4574;92.9383471797114
351;10694;2015;3955;4580;86.353711790393
351;10710;2018;3785;4586;82.5337985172263
351;10726;2020;3995;4585;87.1319520174482
352;10685;2008;4251;4574;92.9383471797114
352;10701;2015;3955;4580;86.353711790393
352;10717;2018;3785;4586;82.5337985172263
352;10733;2020;3995;4585;87.1319520174482
353;10686;2008;4251;4574;92.9383471797114
353;10702;2015;3955;4580;86.353711790393
353;10718;2018;3785;4586;82.5337985172263
353;10734;2020;3995;4585;87.1319520174482
354;10674;2008;4251;4574;92.9383471797114
354;10690;2015;3955;4580;86.353711790393
354;10706;2018;3785;4586;82.5337985172263
354;10722;2020;3995;4585;87.1319520174482
355;10738;2008;1781;2285;77.9431072210066
355;10739;2013;;;0
355;10741;2019;2179;2316;94.0846286701209
355;10742;2019;2162;2316;93.3506044905009
355;10743;2021;2038;2316;87.9965457685665
356;10744;2008;502;1090;46.0550458715596
356;10745;2011;534;1123;47.5512021371327
356;10746;2015;392;1145;34.235807860262
